Spectroscopic evidence of odd frequency superconducting order
Fermi arc plasmons in Weyl semimetals
Uniaxial pressure effect on the magnetic ordered moment and transition  temperatures in BaFe$_{2-x}T_x$As$_2$ ($T=$Co, Ni)
Dynamics of binary Bose-Einstein condensate via Ehrenfest like  equations: Appearance of almost shape invariant states
Real Space Migdal-Kadanoff Renormalisation of Glassy Systems: Recent  Results and a Critical Assessment
Thermal vacancy formation energies of random solid solutions
Emergence of Tertiary Dirac Points in Graphene Moiré Superlattices
Dynamical Coulomb blockade of thermal transport
Relative weight of the inverse spin Hall and spin rectification effects  for metallic Py,Fe/Pt and insulating YIG/Pt bilayers estimated by angular  dependent spin pumping measurements
Deterministic entanglement generation from driving through quantum phase  transitions
Shear-rate dependent transport coefficients in granular suspensions
Three-Dimensional Wave Packet Approach for the Quantum Transport of  Atoms through Nanoporous Membranes
Control of antiferromagnetic spin axis orientation in bilayer Fe/CuMnAs  films
Highly wear-resistant and low-friction Si3N4 composites by addition of  graphene nanoplatelets approaching the 2D limit
Periodically driven random quantum spin chains : Real-Space  Renormalization for Floquet localized phases
Self-Repairing Energy Materials: Sine Qua Non for a Sustainable Future
Odd-frequency superconductivity in Sr$_2$RuO$_4$ measured by Kerr  rotation
Cross-interaction drives stratification in drying film of binary  colloidal mixtures
Orbital and spin order in spin-orbit coupled $d^1$ and $d^2$ double  perovskites
Hydrostatic pressure effects on the static magnetism in  Eu(Fe$_{0.925}$Co$_{0.075}$)$_{2}$As$_{2}$
Direct observation of percolation in the yielding transition of  colloidal glasses
Electronic and gap properties of lead-free perfect and mixed hybrid  halide perovskites: An \textit{ab-initio} study
Coulomb drag and depinning in bilinear Josephson junction arrays
Switching the structural force in ionic liquid-solvent mixtures by  varying composition
Non-linear temperature-dependent curvature of a Phase Change Composite  Bimorph beam
Substrate engineering for high quality emission of free and localized  excitons from atomic monolayers in hybrid architectures
Exact ordering of energy levels for one-dimensional interacting Fermi  gases with $SU(n)$ symmetry
Fate of Weyl semimetals in the presence of incommensurate potentials
Phase diagram of multiferroic KCu$_3$As$_2$O$_7$(OD)$_3$
Thermal and nuclear quantum effects in the hydrogen bond dynamical  symmetrization phase transition of delta-AlOOH
Two-photon interference from two blinking quantum emitters
Mesoscopic transport in electrostatically-defined spin-full channels in  quantum Hall ferromagnets
Emergent topological superconductivity at nematic domain wall of FeSe
Phase space curvature in spin-orbit coupled ultracold atom systems
Localization and symmetry breaking in the quantum quasiperiodic Ising  glass
Stepwise quantized surface states and delayed Landau level hybridization  in Co cluster-decorated BiSbTeSe2 topological insulator devices
Gyrotropic elastic response of skyrmion crystals to current-induced  tensions
Synchrotron x-ray scattering study of charge-density-wave order in  HgBa$_2$CuO$_{4+δ}$
Hydrodynamic shocks in microroller suspensions
A mean-field approach to Kondo-attractive-Hubbard model
Predicting Stable Phase Monolayer Mo$_2$C (MXene), a Superconductor with  Chemically-Tunable Critical Temperature
Excitonic coupling dominates the homogeneous photoluminescence  excitation linewidth in semicrystalline polymeric semiconductors
Symmetry Breaking in Occupation Number Based Slave-Particle Methods
Structure and Magnetization of Co4N Thin Film
Dependence of the 0.5(2e2/h) conductance plateau on the aspect ratio of  InAs quantum point contacts with in-plane side gates
Dynamical Many-body Localization and Delocalization in Periodically  Driven Closed Quantum Systems
Lattice-matched heterojunctions between topological and normal  insulators: A first-principles study
Population splitting of rodlike swimmers in Couette flow
Simple and Complex Metafluids and Metastructures with Sharp Spectral  Features in a Broad Extinction Spectrum: Particle-Particle Interactions and  Testing the Limits of the Beer-Lambert Law
Temperature dependent anisotropic charge carrier mobility limited by  ionized impurity scattering in thin-layer black phosphorus
Optimal doping of the diode current interrupters
Evidence of electron-electron interactions around Van Hove singularities  of a graphene Moiré superlattice
Stabilization of prethermal Floquet steady states in a periodically  driven dissipative Bose-Hubbard model
Micromagnetic study of a feasibility of the magnetic anisotropy  engineering in nano-structured epitaxial films of (III,Mn)V ferromagnetic  semiconductors
Quasi-low-dimensional electron gas with one populated band as a testing  ground for time-dependent density-functional theory
Hidden correlations entailed by q-non additivity render the q-monoatomic  gas highly non trivial
Amorphous silicon-doped titania films for on-chip photonics
Excitonic mass gap in uniaxially strained graphene
Electric-field-driven domain wall dynamics in perpendicularly magnetized  multilayers
Entropy, gap and a multi-parameter deformation of the Fredkin spin chain
Geometrically frustrated Cairo pentagonal lattice stripe with Ising and  Heisenberg exchange interactions
Parity-Forbidden Transitions and Their Impacts on the Optical Absorption  Properties of Lead-Free Metal Halide Perovskites and Double Perovskites
Molecular dynamics simulation of threshold displacement energy and  primary damage state in Niobium
Lieb and hole-doped ferrimagnetism, spiral, resonating valence-bond  states, and phase separation in large-U $AB_{2}$ Hubbard chains
Raman spectra of crystalline secondary amides
Solving the quantum many-body problem via correlations measured with a  momentum microscope
Quantized transport, strain-induced perfectly conducting modes and  valley filtering on shape-optimized graphene Corbino devices
Dynamical Phase transitions in Kuramoto model with distributed Sakaguchi  phase
Wavelength Dependence of Picosecond Laser-Induced Periodic Surface  Structures on Copper
Phase diagram of microcavity exciton-polariton condensates
Collective spin excitations of helices and magnetic skyrmions: review  and perspectives of magnonics in non-centrosymmetric magnets
Voltage-driven charge-mediated fast 180 degree magnetization switching  in nanoheterostructure at room temperature
Strain-mediated magnetoelectric effect for the electric-field control of  magnetic states in nanomagnets
Origins of bond and spin order in rare-earth nickelate bulk and  heterostructures
Closing the superconducting gap in small Pb-nanoislands with high  magnetic fields
Direct observation of enhanced magnetism in individual size- and  shape-selected 3d transition metal nanoparticles
Inter-valley dark trion states with spin lifetimes of 150 ns in WSe$_2$
Recent progress in voltage control of magnetism: Materials, mechanisms,  and performance
Necking after extensional filament stretching of complex fluids and soft  solids
Celebrating Haldane's `Luttinger liquid theory'
On structured surfaces with defects: geometry, strain incompatibility,  internal stress, and natural shapes
Zeta potential dependent Self-electrophoresis of Pt-coated Janus  particles in hydrogen peroxide solutions
Magnetocaloric effect and scaling analysis in superspin glass Co/Au  nanoparticles
Characterizing Large Strain Elasticity of Brittle Elastomeric Networks  by Embedding Them in a Soft Extensible Matrix
Out-of-plane heat transfer in van der Waals stacks: electron-hyperbolic  phonon coupling
Density large deviations for multidimensional stochastic hyperbolic  conservation laws
Nematic Fluctuations and Phase Transitions in LaFeAsO: a Raman  Scattering Study
Spin Pumping and Inverse Spin Hall Voltages from Dynamical  Antiferromagnets
Anisotropy of magnetic interactions and symmetry of the order parameter  in unconventional superconductor Sr$_{2}$RuO$_{4}$
Clustering of Topological Charges in a Kagome Classical Spin Liquid
Linear models for thin plates of polymer gels
First non-icosahedral boron allotrope synthesized at high pressure and  high temperature
Density Functional Based Simulations of Proton Permeation of Graphene  and Hexagonal Boron Nitride
Direct and Simultaneous Observation of Ultrafast Electron and Hole  Dynamics in Germanium
Size-effect of Kondo scattering in point contacts (revisited)
Ultra-low Thermal Conductivity of Nanogranular Indium Tin Oxide Films  Deposited by Spray Pyrolysis
Coexistence of localized and itinerant magnetism in intercalated  iron-selenide (Li,Fe)OHFeSe
Magnetic properties and spin structure of MnO single crystal and powder
Deconstructing temperature gradients across fluid interfaces: the  structural origin of the thermal resistance of liquid-vapor interfaces
Design of $n$- and $p$-type oxide thermoelectrics in  LaNiO$_3$/SrTiO$_3(001)$ superlattices exploiting interface polarity
Non-universality of front fluctuations for compact colonies of  non-motile bacteria
Fano Resonances in Majorana Bound States - Quantum Dot Hybrid Systems
Kagome-like chains with anisotropic ferromagnetic and antiferromagnetic  interactions
Information propagation in isolated quantum systems
Two universality classes for the many-body localization transition
Triple point fermions in a minimal symmorphic model
Bipartite charge fluctuations in one-dimensional $\mathbb{Z}_2$  superconductors and insulators
Proximity-induced low-energy renormalization in hybrid  semiconductor-superconductor Majorana structures
Prediction of half-metallic properties in TlCrS2 and TlCrSe2 based on  density functional theory
Three-dimensional nanoimprint lithography using two-photon lithography  master samples
Theory of Transient Excited State Absorptions in Solid Pentacene with  Implications for Singlet Fission
Computational engineering of sublattice ordering in a hexagonal  AlHfScTiZr high entropy alloy
Dirac fermion reflector by ballistic graphene sawtooth-shaped npn  junctions
Pressure-induced metallization and superconducting phase in ReS2
Electromagnetic properties of terbium gallium garnet at millikelvin  temperatures and single photon energy
Tricritical behavior of nonequilibrium Ising spins in fluctuating  environments
Gate-tunable strong-weak localization transition in few-layer black  phosphorus
Real space renormalization group for Ising Spin Glass and other glassy  models. I. Disordered Ising model. General formalism
Reentrant phases in electron-doped $\text{EuFe}_2\text{As}_2$: spin  glass and superconductivity
Membrane structure formation induced by two types of banana-shaped  proteins
Electron-nuclear coherent spin oscillations probed by spin dependent  recombination
Light-cone and diffusive propagation of correlations in a many-body  dissipative system
Structural and electronic changes of pentacene induced by potassium  doping
Fermi-to-Bose crossover in a trapped quasi-2D gas of fermionic atoms
Laplacian-dependent models of the kinetic energy density: Applications  in subsystem density functional theory with meta-generalized gradient  approximation functionals
On the origin of magnetization auto-oscillations in constriction-based  spin Hall nano-oscillators
Modelling electron-phonon interactions in graphene with curved space  hydrodynamics
Direct observation of spin-quadrupolar excitations in  Sr$_2$CoGe$_2$O$_7$ by high field ESR
Graphene-based electron transport layers in perovskite solar cells: a  step-up for an efficient carrier collection
Spin-relaxation time in materials with broken inversion symmetry and  large spin-orbit coupling
Formation and condensation of excitonic bound states in the generalized  Falicov-Kimball model
Dynamics of solitary waves in ultracold gases in terms of observable  quantities
Competition brings out the best: Modeling the frustration between  curvature energy and chain stretching energy of lyotropic liquid crystals in  bicontinuous cubic phases
Direct observation of the band gap transition in atomically thin ReS$_2$
Phase transitions in chiral magnets from Monte Carlo simulations
Traces of surfactants can severely limit the drag reduction of  superhydrophobic surfaces
Superconducting and density-wave instabilities of low dimensional  conductors with a Zeeman coupling to a magnetic field
Magnetic states of linear defects in graphene monolayers: effects of  strain and interaction
Spin diffusion from an inhomogeneous quench in an integrable system
Interface band gap narrowing behind open circuit voltage losses in  Cu$_2$ZnSnS$_4$ solar cells
The interplay between excitons and trions in a monolayer of MoSe$_2$
Oxides in an oxygen potential gradient: coupled morphological stability  of the multiple phase boundaries
Comment on Observation of the Wigner-Huntington transition to metallic  hydrogen
Can Magnetic Multilayers Propel Artificial Microswimmers Mimicking Sperm  Cells?
Block product density matrix embedding theory for strongly correlated  spin systems
Electric field in spontaneously polarized isotropic dielectric
A magnetic skyrmion as a non-linear resistive element - a potential  building block for reservoir computing
Full Electroresistance Modulation in a Mixed-Phase Metallic Alloy
Magnetism of monomer MnO and heterodimer FePt@MnO nanoparticles
Interaction Between Two Ring Shaped YBaCuO Superconductors with currents  ia and ib
Dilution of Ferromagnets via a Random Graph-based Strategy
Pentazole and Ammonium Pentazolate: Crystalline Hydro-Nitrogens at High  Pressure
Low Energy Phonons in $Bi_2Sr_2CaCu_2O_{8+δ}$ and their Possible  Interaction with Electrons Measured by Inelastic Neutron Scattering
Emergent universal critical behavior of the 2D $N$-color Ashkin-Teller  model in the presence of correlated disorder
Transport in quasiperiodic interacting systems: from superdiffusion to  subdiffusion
Conductance of a superconducting Coulomb blockaded Majorana nanowire
Quantum spin liquid and magnetic order in a two-dimensional  non-symmorphic lattice: considering the distorted Kagome lattice of  Volborthite
Multiply quantized vortices in fermionic superfluids: angular momentum,  unpaired fermions, and spectral asymmetry
Dynamical Manifestations of Quantum Chaos: Correlation Hole and Bulge
Inelastic Light Scattering Spectroscopy of Magnons and Phonons in Nickel  Oxide: Effects of Temperature
Rheological and Physicochemical Studies on Emulsions Formulated with  Chitosan Previously Dispersed in Aqueous Solutions of Lactic Acid
Coalescence of Leidenfrost drops: Numerical simulations using the  dynamic van der Waals theory
Insulating Josephson-junction chains as pinned Luttinger liquids
Local field correction effects on quasi-particle inelastic scattering  rate in a coupled-quantum-layers system at finite temperature
Effect of Coulomb interaction on chemical potential of metal film
Multi-shape memory by dynamic elastocapillary self-assembly
Metal-Insulator Transition and Jeff = 1/2 Spin-Orbit Insulating State in  Rutile-based IrO2/TiO2 Superlattices
Emergence of the $ρ=1$ Mott lobe in an anyon chain with three-body  interactions
Interference effects and Huygens' principle in transverse magnetic  focusing of electrons and holes
Black hole on a chip: proposal for a physical realization of the SYK  model in a solid-state system
Mean-field scaling of the superfluid to Mott insulator transition in a  2D optical superlattice
Negative Differential Resistance in Graphene Boron Nitride  Heterostructure Controlled by Twist and Phonon-Scattering
Topological frustration and structural balance in strongly correlated  itinerant electron systems: an extension of Nagaoka's theorem
Chiral anomaly and anomalous finite-size conductivity in graphene
Enstrophy Cascade in Decaying Two-Dimensional Quantum Turbulence
Theory of antiferromagnetic Heisenberg spins on breathing pyrochlore  lattice
High Responsivity in Molecular Beam Epitaxy (MBE) grown \b{eta}-Ga2O3  Metal Semiconductor Metal (MSM) Solar Blind Deep-UV Photodetector
Unraveling Energetic Disorder in Organic Bulk Heterojunction  Photovoltaics by Capacitance-Voltage Spectroscopy
New bulk p-type skutterudites DD0.7Fe2.7Co1.3Sb12-xXx (X = Ge, Sn)  reaching ZT>1.3
Localization of light in subradiant Dicke states: a mobility edge in the  imaginary axis
Origins of the structural phase transitions in MoTe$_2$ and WTe$_2$
Quantifying the Blue Shift in the Light Absorption of Small Gold  Nanoparticles
Unusual magnetic structure of high-pressure synthesized perovskites  ACrO3(A=Sc, In, Tl)
Layer dependent electronic structure changes in transition metal  dichalcogenides- The role of geometric confinement
On the geometric phenomenology of static friction
One-electron spectra and susceptibilities of 3D electron gas from  self-consistent solutions of Hedin's equations
Driven flow with exclusion and spin-dependent transport in graphenelike  structures
Stability of Weyl points in magnetic half-metallic Heusler compounds
Single-axis dependent structural and multiferroic properties of  orthorhombic RMnO$_3$ (R = Gd - Lu)
Interaction of multiple particles with a solidification front : from  compacted particle layer to particle trapping
Disentangling Structural Information From Core-level Excitation Spectra
Solution of the Lindblad equation for spin helix states
Ultraslow fluctuations in the pseudogap states of  HgBa$_{2}$CaCu$_{2}$O$_{6+d}$
de Haas-van Alphen oscillations with non-parabolic dispersions
Ab-initio prediction of the high-pressure phase diagram of BaBiO3
Phonon-mediated spin-flipping mechanism in the spin ices  Dy$_2$Ti$_2$O$_7$ and Ho$_2$Ti$_2$O$_7$
Room-temperature current-induced generation and motion of sub-100nm  skyrmions
Type-III and IV interacting Weyl points
Two-dimensional topological nodal line semimetal in layered $X_2Y$ ($X$  = Ca, Sr, and Ba; $Y$ = As, Sb, and Bi)
On Ni-Sb-Sn based skutterudites
Analytical results regarding electrostatic resonances of surface  phonon/plasmon polaritons: separation of variables with a twist
Ab initio based empirical potential applied to tungsten at high pressure
Adiabatic state preparation of stripe phases with strongly magnetic  atoms
Spin waves in periodic antidot waveguide of complex base
Clathrate formation in the systems Sr-Cu-Ge and {Ba,Sr}-Cu-Ge
Non-equilibrium superconductivity in driven alkali-doped fullerides
Lower Bounding Diffusion Constant by the Curvature of Drude Weight
Resonant properties of dipole skyrmions in amorphous Fe/Gd multilayers
Motility of active nematic films driven by "active anchoring"
Parity and Time Reversal Symmetry in Hanbury Brown-Twiss Effect
Bosons with incommensurate potential and spin-orbit coupling
QED$_3$ with quenched disorder: quantum critical states with  interactions and disorder
Majorana Quasi-Particles Protected by $\mathbb{Z}_2$ Angular Momentum  Conservation
Fulde-Ferrell-Larkin-Ovchinnikov state to topological superfluidity  transition in bilayer spin-orbit coupled degenerate Fermi gas
Theory of charge density wave depinning by electromechanical effect
How do packing defects modify the cooperative motions in supercooled  liquids ?
Spaser quenching by off-resonant plasmon modes
Room-temperature relaxor ferroelectricity and photovoltaic effects in  SnTiOx/Si thin film heterostructures
Controlling competing orders via non-equilibrium acoustic phonons:  emergence of anisotropic electronic temperature
Pressure effect and Superconductivity in $β$-Bi$_4$I$_4$ Topological  Insulator
Topological Properties of a Coupled Spin-Photon System Induced by  Damping
Analysis of Tsallis' classical partition function's poles
Synthesis and Hydrogen Sorption Characteristics of Mechanically Alloyed  Mg(NixMn1-x)2 Intermetallics
Phonon Decoherence of Quantum Dots in Photonic Structures: Broadening of  the Zero-Phonon Line and the Role of Dimensionality
Comparative first-principles studies of prototypical ferroelectric  materials by LDA, GGA, and SCAN meta-GGA
Effect of laser induced orbital momentum on magnetization switching
Fractional Josephson effect in nonuniformly strained graphene
Magnetism of the antiferromagnetic spin-$\frac{3}{2}$ dimer compound  CrVMoO$_7$ having an antiferromagnetically ordered state
Scalable Nernst Thermoelectric Power using a Coiled Galfenol Wire
Bjerrum Pairs in Ionic Solutions: a Poisson-Boltzmann Approach
Effect of Pressure on Magnetism of UIrGe
The cage effect in systems of hard spheres
Nonequilibrium transport and Electron-Glass effects in thin GexTe films
Theory of current-induced spin polarizations in an electron gas
Nonreciprocal magnons and symmetry-breaking in the noncentrosymmetric  antiferromagnet
Confinement of Half-quantized Vortices in Coherently Coupled  Bose-Einstein Condensates: Simulating Quark Confinement in QCD
Spectral representation of the heat current in a driven Josephson  junction
Interacting fluids in an arbitrary external field
Thermal and structural properties of iron at high pressure by molecular  dynamics
Simulation of weak polyelectrolytes: A comparison between the constant  pH and the reaction ensemble method
Sign change in the net force in sphere-plate and sphere-sphere systems  immersed in nonpolar critical fluid due to the interplay between the critical  Casimir and dispersion van der Waals forces
Microscopic theory of electrically induced spin torques in magnetic Weyl  semimetals
Spin-wave excitations evidencing the Kitaev interaction in single  crystalline $α$-RuCl$_3$
Lippmann-Schwinger theory for two-dimensional plasmon scattering
Effective parameters of porous layer in silicon cells
ac properties of short Josephson weak links
Mixture of two ultra cold bosonic atoms confined in a ring: stability  and persistent currents
Designing the Optimal Bit: Balancing Energetic Cost, Speed and  Reliability
Nonequilibrium GW+EDMFT: Antiscreening and inverted populations from  nonlocal correlations
Anomalous Nonlocal Resistance and Spin-charge Conversion Mechanisms in  Two-Dimensional Metals
A simple descriptor and predictor for the stable structures of  two-dimensional surface alloys
Micromechanics and theory of point defects in anisotropic elasticity:  Eshelby factor meets Eshelby tensor
A nontrivial crossover in topological Hall effect regimes
Plasmonic properties of refractory titanium nitride
Preparing local strain patterns in graphene by atomic force microscope  based indentation
Latent Room-Temperature T$_c$ in Cuprate Superconductors
Intercalant-independent transition temperature in superconducting black  phosphorus
Multiscale modelling of the morphology and spatial distribution of  θ' precipitates in Al-Cu alloys
Probabilistic inverse design for self assembling materials
The strictly-correlated electron functional for spherically symmetric  systems revisited
Consecutive Insulator-Metal-Insulator Phase Transitions of Vanadium  Dioxide by Hydrogen Doping
Pumping laser excited spins through MgO barriers
Magnetization dynamics in magnonic structures with different geometries:  interfaces, notches and waveguides
Transport signatures of topological superconductivity in a  proximity-coupled nanowire
Spin liquid and infinitesimal-disorder-driven cluster spin glass in the  kagome lattice
Nonlinear mechanics of rigidifying curves
Transient photon echoes from donor-bound excitons in ZnO epitaxial  layers
Phase-dependent noise in Josephson junctions
Revisiting (logarithmic) scaling relations using renormalization group
Robust antiferromagnetic spin waves across the metal-insulator  transition in hole-doped BaMn$_{2}$As$_{2}$
Mobile Spin Impurity in an Optical Lattice
Theory of hydrodynamic transport in fluctuating electronic charge  density wave states
Exotic Non-Abelian Topological Defects in Lattice Fractional Quantum  Hall States
Millimeter-scale layered MoSe2 grown on sapphire and evidence for  negative magnetoresistance
Comments on the claimed observation of the Wigner-Huntington Transition  to Metallic Hydrogen
Magnetic field enhancement of organic photovoltaic cells performance
Driven dissipative dynamics and topology of quantum impurity systems
Collective mode contributions to the Meissner effect: Fulde-Ferrell and  pair-density wave superfluids
Spin-dependent thermoelectric effects in a strongly correlated double  quantum dot
Large elastic recovery of zinc dicyanoaurate
Density-Dependent Quantum Hall States and Zeeman Splitting in Monolayer  and Bilayer WSe$_2$
Stretchable persistent spin helices in GaAs quantum wells
Molecular Beam Epitaxy Growth of [CrGe/MnGe/FeGe] Superlattices: Toward  Artificial B20 Skyrmion Materials with Tunable Interactions
BP_5 Monolayer with Multiferroicity and Negative Poisson's Ratio: A  Prediction by Global Optimization Method
Vapor Condensed and Supercooled Glassy Nanoclusters
Renormalization group analysis for an asymmetric simple exclusion  process
Spin conductance of YIG thin films driven from thermal to subthermal  magnons regime by large spin-orbit torque
Anomalous transport in the Aubry-André-Harper model in isolated and  open systems
Vortex Thermometry for Turbulent Two-Dimensional Fluids
Low-cost high-efficiency solar steam generation by wick material with  graphite micro/nano particles
Generalized two-temperature model for coupled phonons
Ginzburg - Landau expansion in strongly disordered attractive Anderson -  Hubbard model
Origin of magnetic frustration in Bi$_3$Mn$_4$O$_{12}$(NO$_3$)
Effect of Sr-doping of LaMnO3 spacer on modulation-doped two-dimensional  electron gases at oxide interfaces
Tetragonal CH3NH3PbI3 Is Ferroelectric
Novel Crossover in Coupled Spin Ladders
An alternative to the spin-coupled interface resistance for describing  heat generation
Mechanisms of spin-dependent heat generation in spin valves
Spin-pumping through a varying-thickness MgO interlayer in Fe/Pt system
Ultrafast doublon dynamics in photo-excited 1T-TaS$_2$
Three-Dimensional Electronic Structure of type-II Weyl Semimetal WTe$_2$
Spin-orbit torque in MgO/CoFeB/Ta/CoFeB/MgO symmetric structure with  interlayer antiferromagnetic coupling
Global band topology of simple and double Dirac-point (semi-)metals
Transition of multi-diffusive states in a biased periodic potential
Nonbacktracking expansion of finite graphs
Dynamic ligand control of crystalline phase and habit in cesium lead  halide nanoparticles
Quantitative disentanglement of spin Seebeck, proximity-induced and  intrinsic anomalous Nernst effect in NM/FM bilayers
Charge Transport and Entropy Production Rate in Magnetically Active  Molecular Dimer
Complex semiclassical analysis of the Loschmidt amplitude and dynamical  quantum phase transitions
The Effect of Different Wavelengths on Porous Silicon Formation Process
Numerical implementation of the multicomponent potential theory of  adsorption in Python using the NIST Refprop database
Origami-based tunable truss structures for non-volatile mechanical  memory operation
Formation and field-driven dynamics of nematic spheroids
Temperature Distribution and Heat Radiation of Patterned Surfaces at  Short Wave Lengths
AC quantum transport: Non-equilibrium in mesoscopic wires due to  time-dependent fields
Fabrication and electrical transport properties of embedded graphite  microwires in a diamond matrix
Magnetic anisotropy in Permalloy: hidden quantum mechanical features
Domain wall nucleation in ferromagnetic nanowire with perpendicular  magnetization stimulated by stray field of V-shaped magnetic particle
Passive high-yield seawater desalination at below one sun by modular and  low-cost distillation
Long-Lived Non-Equilibrium Interstitial-Solid-Solutions in Binary  Mixtures
Stress Response of Granular Systems
Shifts and Splittings of the Hole Bands in the Nematic Phase of FeSe
Quantum interference effects in resonant Raman spectroscopy of single-  and triple-layer MoTe$_2$ from first principles
A numerical study of the F-model with domain-wall boundaries
Large Fluctuations of Radiation in Stochastically Activated Two-Level  Systems
Narrow band emission from Au-film on Cu- substrate
Quantum dimer models emerging from large-spin ultracold atoms
The role of disorder in NaO$_2$ and its implications for Na-O$_2$  batteries
The new modified Vlasov equation for the systems with dissipative  processes
Surface creasing of soft elastic continua as a Kosterlitz-Thouless  transition
Guiding waves along an infinitesimal line between impedance surfaces
Enhanced thermal conduction through nanostructured interfaces
Quantum-interference transport through surface layers of indium-doped  ZnO nanowires
On the Hotspot Problem in Flash Sintering
Ultralow 1/f Noise in a Heterostructure of Superconducting Epitaxial  Cobalt-Disilicide Thin Film on Silicon
Weyl node assisted conductivity switch in interfacial phase change  memory with van der Waals interfaces
Crumpling for Energy: Modeling Generated Power from the Crumpling of  Polymer Piezoelectric Foils for Wearable Electronics
Tunable Hyperbolic Dispersion and Negative Refraction in Natural  Electride Materials
Feedback controlled heat transport in quantum devices: Theory and solid  state experimental proposal
Non Fermi liquid behavior and continuously tunable resistivity exponents  in the Anderson-Hubbard model at finite temperature
Low-field anomalous magnetic phase in the kagome-lattice shandite  Co3Sn2S2
Probing the spin-polarized electronic band structure in monolayer  transition metal dichalcogenides by optical spectroscopy
Valley-spin polarized Landau levels in a monolayer semiconductor
Built-in Homojunction Dominated Intrinsically Rectifying-Resistive  Switching in NiO Nanodots for Selection Device-Free Memory Application
Ultrafast optical excitation of coherent magnons in antiferromagnetic  NiO
Scaling limits of graphene nanoelectrodes
Review of flexible and transparent thin-film transistors based on zinc  oxide and related materials
Universality Classes of Fluctuation Dynamics in Hierarchical Complex  Systems
Current-driven skyrmion expulsion from magnetic nanostrips
Gate Tunable Photovoltaic Effect in MoS2 vertical P-N Homostructures
Drift-diffusion current in organic diodes
Spin-Wave Modes in Transition from a Thin Film to a Full Magnonic  Crystal
An Illumination- and Temperature-Dependent Analytical Model for Copper  Indium Gallium Diselenide (CIGS) Solar Cells
Atomic-ordering-induced quantum phase transition between topological  crystalline insulator and Z2 topological insulator
Effect of uniaxial strain on the optical Drude scattering in graphene
Solving the graphene electronics conundrum: high mobility and high  on-off ratio in graphene nanopatterned transistors
Quantifying Angular Correlations between the Atomic Lattice and  Superlattice of Nanocrystals Assembled with Directional Linking
Tunable pseudogaps due to non-local coherent transport in voltage-biased  three-terminal Josephson junctions
Width of the confinement-induced resonance in a quasi-one-dimensional  trap with transverse anisotropy
A mass transport model with a simple non-factorized steady-state  distribution
Master equation for She-Leveque scaling and its classification in terms  of other Markov models of developed turbulence
Multiscale simulations of topological transformations in magnetic  Skyrmions
Predicting Electronic Structure Properties of Transition Metal Complexes  with Neural Networks
Point-contact spectroscopy of superconducting energy gap in $\rm  DyNi_2B_2C$
The influence of topological phase transition on the superfluid density  of overdoped copper oxides
Resolving the debate about proposed expressions for the classical  entropy
Formation of Laves Phases in Repulsive and Attractive Hard Sphere  Suspensions
Spin relaxation in corrugated graphene
Environmentally mediated coherent control of a spin qubit in diamond
Large deviations of a tracer in the symmetric exclusion process
Failure and Scaling of Graphene Nanocomposites
Spatial-Temporal Imaging of Anisotropic Photocarrier Dynamics in Black  Phosphorus
Approaching the Intrinsic Photoluminescence Linewidth in Transition  Metal Dichalcogenide Monolayers
Acoustic metasurfaces for scattering-free anomalous reflection and  refraction
Spin-accumulation capacitance and its application to magnetoimpedance
Gate Tunable Magneto-resistance of Ultra-Thin WTe2 Devices
Phase Diagram of Restricted Boltzmann Machines and Generalised Hopfield  Networks with Arbitrary Priors
A dynamical stability limit for the charge density wave in K0.3MoO3
Quantum criticality of spinons
Growth of two-dimensional Au patches in graphene pores: a  density-functional study
Equilibration properties of small quantum systems: further examples
Comment: Energy Spectrum of a Graphene Quantum Dot in a Perpendicular  Magnetic Field
Broadening of the Berezinskii-Kosterlitz-Thouless transition by  correlated disorder
Spin-resolved dynamical conductance of correlated large-spin magnetic  molecules
Global stability and $H$-theorem in lattice models with non-conservative  interactions
Terahertz detection using mechanical resonators based on 2D materials
Quantum critical phase with infinite projected entangled paired states
Giant exciton Fano resonance in quasi-one-dimensional Ta$_2$NiSe$_5$
Evolution of magnetism in cerium doped LaCo2P2 crystals: a magnetic  phase diagram
Topological states at the (001) surface of SrTiO3
Mean-field theory for confinement transitions and magnetization plateaux  in spin ice
Finite-size corrections in the random assignment problem
Impact of carrier localization on recombination in InGaN quantum wells  and the efficiency of nitride light-emitting diodes: insights from theory and  numerical simulations
Dynamics of Bose-Einstein condensate with account of pair correlations
Effect of annealing on the magnetic properties of zinc ferrite thin  films
Parametric pumping of spin waves by acoustic waves
Doping anatase TiO2 with group V-b and VI-b transition metal atoms: a  hybrid functional first-principles study
What we learn from the learning rate
Thermoelectric properties of an interacting quantum dot-based heat  engine
Comprehensive classification for Bose-Fermi mixtures
Spatially Resolved Sensing in Microfluidics with Multimode Microwave  Resonators
Probing the Shape of a Graphene Nanobubble
Statics and dynamics of liquid barrels in wedge geometries
Fine structure of an exciton coupled to a single Fe2+ ion in a CdSe/ZnSe  quantum dot
Temperature Dependence of Magnetic Excitations: Terahertz Magnons above  the Curie Temperature
Anisotropic Andreev Reflection and Josephson Effect in Ballistic  Phosphorene
Hourglass semimetals with nonsymmorphic symmetries in three dimensions
Bethe-Boltzmann Hydrodynamics and Spin Transport in the XXZ Chain
Water Radiolysis by Low-Energy Carbon Projectiles from First-Principles  Molecular Dynamics
