Compelling evidence for the theory of dynamic scaling in first-order  phase transitions
Competition between electron pairing and phase coherence in  superconducting interfaces
Nucleation and growth of a core-shell composite nucleus by diffusion
How the stability of a folded protein depends on interfacial water  properties and residue-residue interactions
Density of states for systems with multiple order parameters: a  constrained Wang-Landau method
Semilocal Exchange Functionals With Improved Performances: The Modified  Enhancement Factor For Two Dimensional Quantum Systems
Flux noise in a superconducting transmission line
Scalability of Voltage-Controlled Filamentary and Nanometallic  Resistance Memories
Detection and characterization of symmetry-broken long-range orders in  the spin-$\frac{1}{2}$ triangular Heisenberg model
Long range interactions in antiferromagnetic quantum spin chains
Mechanically-controllable strong 2D ferroelectricity and anisotropic  optical properties of flexible BiN monolayer
Effect of density on quantum Hall stripe orientation in tilted magnetic  fields
Apparent temperature-induced reorientation of quantum Hall stripes
Ballistic front dynamics after joining two semi-infinite quantum Ising  chains
Quantum Effects in the Nonlinear Response of Graphene Plasmons
Low-Energy Surface States in the Normal State of $α$-PdBi2  Superconductor
A Fokker-Planck reaction model for the epitaxial growth and shape  transition of quantum dots
Interlayer coherent composite Fermi liquid in Half-filled Landau Level  bilayers, a window toward the hidden $π$ Berry phase
Solvable Hydrodynamics of Quantum Integrable Systems
Field-induced quantum criticality in the Kitaev system $α$-RuCl$_3$
Tripartite entangled plaquette state in a cluster magnet
Thermodynamic cost of external control
Spin-orbit interaction in a dual gated InAs/GaSb quantum well
Atomistic simulations of dislocation/precipitation interactions in Mg-Al  alloys and implications for precipitation hardening
Hydrodynamic approach to electronic transport in graphene
Possible Bicollinear Nematic State with Monoclinic Lattice Distortions  in Iron Telluride Compounds
Rules of calculus in the path integral representation of white noise  Langevin equations: the Onsager-Machlup approach
Deposition of defected graphene on (001) Si substrates by thermal  decomposition of acetone
Universal equilibrium scaling functions at short times after a quench
Uniaxial strain control of spin-polarization in multicomponent nematic  order of BaFe$_{2}$As$_{2}$
q-Path entropy phenomenology for phase-space curves
Low Power Microwave Signal Detection With a Spin-Torque Nano-Oscillator  in the Active Self-Oscillating Regime
Ensemble Inequivalence and Maxwell Construction in the Self-Gravitating  Ring Model
Thermoelectric phase diagram of the SrTiO3-SrNbO3 solid solution system
Cycloidally modulated magnetic order stabilized by thermal fluctuations  in the Néel-type skyrmion host GaV$_4$S$_8$
A nearly perfect omnidirectional shear-horizontal (SH) wave transducer  based on a thickness poled, thickness-shear (d15) piezoelectric ring
Perfectly Aligned Shallow Ensemble Nitrogen-Vacancy Centers in (111)  Diamond
Dimensional reduction and its breakdown in the driven random field O(N)  model
Thermopower modulation clarification of the intrinsic effective mass in  a transparent oxide semiconductor, BaSnO3
Thermal and electronic transport characteristics of highly stretchable  graphene kirigami
Phase Diagram of FeSe Deposited by Electrochemical Technique with  Different Temperature and Voltage
Vortex creep at very low temperatures in single crystals of the extreme  type-II superconductor Rh$_9$In$_4$S$_4$
Coexistence of four-band nodal rings and triply-degenerate nodal points  in centrosymmetric metal diborides
Determination of the density and temperature dependence of the shear  viscosity of a unitary Fermi gas based on hydrodynamic flow
Anomalous Hall effect in 2$H$-phase transition-metal dichalcogenide  monolayers on ferromagnetic substrates
Inhomogeneous quenches in the transverse field Ising chain: scaling and  front dynamics
Absorption and generation of femtosecond laser-pulse excited spin  currents in non-collinear magnetic bilayers
Interacting Electrons in Graphene: Fermi Velocity Renormalization and  Optical Response
Ultra-fast magnetization manipulation using single femtosecond light and  hot-electrons pulse
Prediction of new Group IV-V-VI monolayer semiconductors based on first  principle calculation
A Hybrid-Monte-Carlo study of monolayer graphene with partially screened  Coulomb interactions at finite spin density
Energy Efficient Dissociation of Excitons to Free Charges
Phonon-assisted dark exciton preparation in a quantum dot
High temperature resistivity measured at ν = 5/2 as a predictor of  2DEG quality in the N=1 Landau level
Effect of asymmetric Fermi velocity on trigonally warped spectrum of  bilayer graphene
Theoretical prediction of a giant anisotropic magnetoresistance in  carbon nanoscrolls
Quasi-diagonal Inhomogeneous Closure for Classical and Quantum  Statistical Dynamics
Interpretation of crystallographic groups under Riemann's elliptic  geometry
Enhanced nonlinear optical response from individual silicon nanowires
Extraction of built-in potential of organic diodes from current-voltage  characteristics
Nonstationary distributions of wave intensities in Wave Turbulence
Anisotropy of the Seebeck Coefficient in the Cuprate Superconductor  YBa$_{2}$Cu$_{3}$O$_{y}$: Fermi-Surface Reconstruction by Bidirectional  Charge Order
The Chern Numbers of Interaction-stretched Monopoles in Spinor Bose  Condensates
Neutron Scattering Halo Observed in Highly Oriented Pyrolytic Graphite
Elastic wave propagation in simple-sheared hyperelastic materials with  different constitutive models
Metal-Insulator Transition in Ga doped ZnO via Controlled Thickness
On the origin of magnetic anisotropy in two dimensional CrI$_3$
Stochastic gene expression conditioned on large deviations
Fracton Topological Order from Nearest-Neighbor Two-Spin Interactions  and Dualities
Quantized gravitational responses and the sign problem
Effective field theory of an anomalous Hall metal from interband quantum  fluctuations
Controlling the gain contribution of background emitters in  few-quantum-dot microlasers
Hard-core bosons in flat band systems above the critical density
Cooper pairs without 'glue' in high-$T_c$ superconductors
Spin Hall effect emerging from a chiral magnetic lattice without  spin-orbit coupling
Modelling a Bistable System Strongly Coupled to a Debye Bath: A  Quasiclassical Approach Based on the Generalised Langevin Equation
Stability of thin fluid films characterised by a complex form of  structural/effective disjoining pressure
Towards low-dimensional hole systems in Be-doped GaAs nanowires
Charge Transfer and Functionalization of Monolayer InSe by Physisorption  of Small Molecules for Gas Sensing
A two-dimensional hexagonal sheet of TiO$_2$
Nanoscale Sensing Using Point Defects in Single-Crystal Diamond: Recent  Progress on Nitrogen Vacancy Center-Based Sensors
Switching of magnetic ground states across the UIr1-xRhxGe alloy system
Tagged particle in single-file diffusion with arbitrary initial  conditions
Exact diagonalization and cluster mean-field study of triangular-lattice  XXZ antiferromagnets near saturation
Modelling compensated antiferromagnetic interfaces with MuMax3
Flocking in one dimension: effect of update rules
Higgs-mode radiance and charge-density-wave order in 2H-NbSe$_2$
Neutron Diffraction and $μ$SR Studies of Two Polymorphs of Nickel  Niobate (NiNb$_2$O$_6$)
The conundrum of relaxation volumes in first-principles calculations of  charge defects
Topological confined massive surface states in strained bulk HgTe probed  by RF compressibility
Vibrational properties and stability of FePt nanoalloys
Grain coarsening in two-dimensional phase-field models with an  orientation field
Generic Properties of Stochastic Entropy Production
Powerful Coulomb-drag thermoelectric engine
Roles of anisotropic and unequal gaps in the quasiparticle interference  of superconducting iron pnictides
Effective mass of quasiparticles from thermodynamics
Light Induced Electron-Phonon Scattering Mediated Resistive Switching in  Nanostructured Nb Thin Film Superconductor
Elastocapillary coiling of an elastic rod inside a drop
High-pressure phase diagram, structural transitions, and persistent  non-metallicity of BaBiO$_3$: theory and experiment
Efficient Real-Time Path Integrals for Non-Markovian Spin-Boson Models
Enhancement of crossed Andreev reflection in  normal-superconductor-normal junction of thin topological insulator
Spin-valve effect in S/F/F and F/S/F structures of atomic thickness
High Precision Energy Measurements from the Analysis of Wide Spectral  Features. Application to the fluorescence of YAG:Ce3+
Spontaneous currents in superconducting systems with strong spin-orbit  coupling
Large-scale description of interacting one-dimensional Bose gases:  generalized hydrodynamics supersedes conventional hydrodynamics
Pinning effects on hot-electron vortex flow instability in  superconducting films
Pair symmetry conversion in driven multiband superconductors
Realistic many-body approaches to materials with strong nonlocal  correlations
The influence of anisotropic Rashba spin-orbit coupling on  current-induced spin polarization in graphene
Rate equation analysis on the dynamics of first-order exciton Mott  transition
Graphite Under Compression: Shift of Layer Breathing and Shear Modes  Frequencies with Interlayer Spacing
The effect of noise fluctuation of a quantum tunneling device coupled to  a substrate
Topologically Invariant Double Dirac States in Bismuth based  Perovskites: Consequence of Ambivalent Charge States and Covalent Bonding
A classification of 3+1D bosonic topological orders (I): the case when  point-like excitations are all bosons
Extreme Magnetoresistance in Magnetic Rare Earth Monopnictides
Low energy magnon dynamics and magneto-optics of the skyrmionic Mott  insulator Cu$_2$OSeO$_3$
Spectroscopic Evidence of Low Energy Gaps Persisting Towards 120 Kelvin  in Surface-Doped p-Terphenyl Crystals
Charged grain boundaries and carrier recombination in polycrystalline  thin film solar cells
Static Magnetic Response of Non-Fermi Liquid Density
Anomalous Hall Effect in type-I Weyl metals
Fluctuations and Noise Signatures of Driven Magnetic Skyrmions
Finite-size anomalies of the Drude weight: role of symmetries and  ensembles
Low temperature physical properties of Co-35Ni-20Mo-10Cr alloy MP35N
Effects of hydrogen pressure on hydrogenated amorphous silicon thin  films prepared by low-temperature reactive pulsed laser deposition
Pulsed laser deposition of ZnO thin films decorated with Au and Pd  nanoparticles with enhanced acetone sensing performance
Unexpected validity of Schottky's conjecture for two-stage field  emitters: a response via Schwarz-Christoffel transformation
Magnetic excitations from the two-dimensional interpenetrating Cu  framework in Ba$_2$Cu$_3$O$_4$Cl$_2$
Spin pumping into superconductors: A new probe of spin dynamics in a  superconducting thin film
Quantum Fluctuations along Symmetry Crossover in Kondo-correlated  Quantum Dot
Solid-like features in dense vapors near the fluid critical point
Nonlocal Heat Transport and Improved Target Design for X-ray Heating  Studies at X-ray Free Electron Lasers
High accuracy Monte Carlo study of dispersion model of biaxial liquid  crystals
High mobility dry-transferred CVD bilayer graphene
Dynamic Looping of a Free-Draining Polymer
Precise simulation for single-hole spin control in semiconductor quantum  dots
Thermostat Influence on the Structural Development and Material Removal  during Abrasion of Nanocrystalline Ferrite
Two-time correlation and occupation time for the Brownian bridge and  tied-down renewal processes
A geometric viewpoint on generalized hydrodynamics
Quantum limited amplification from inelastic Cooper pair tunneling
Localization and self-trapping in driven-dissipative polariton  condensates
How experimentally to detect a solitary superconductivity in dirty  ferromagnet-superconductor trilayers?
Two-Loop Corrections to Large Order Behavior of $\varphi^4$ Theory
Multi-speed prethermalization in spin models with power-law decaying  interactions
Transport evidence for a sliding two-dimensional quantum electron solid
Observation of a quantum dipole liquid state in an organic  quasi-two-dimensional material
Orbital magnetization of interacting Dirac fermions in graphene
Mobility Edges in 1D Bichromatic Incommensurate Potentials
Structures, phase transitions, and magnetic properties of Co3Si from  first-principles calculations
Inertio-elastic instability in Taylor-Couette °ow of a model  wormlike micellar system
Nanoindentation stress-strain for Fracture Analysis and computational  modeling for hardness and modulus
Plasmon-Exciton Coupling Using DNA Templates
Superfluidity of Dipolar Excitons in a Black Phosphorene Double Layer
Proposal of highly efficient photoemitter with strong photon-harvesting  capability and exciton superradiance
Cross effect of magnetic field and charge current on antiferromagnetic  dynamics
Source-free exchange-correlation magnetic fields in density functional  theory
Hyperfine state entanglement of spinor BEC and scattering atom
Thermodynamic behavior of a one-dimensional Bose gas at low temperature
Liu-Nagel phase diagrams in infinite dimension
Quantum transport in the black-hole configuration of an atom condensate  outcoupled through an optical lattice
Experimental verification of the very strong coupling regime in a GaAs  quantum well microcavity
Simulation of atomic structure in the neighbourhood of nanovoids in bcc  Fe
Parity solitons in nonresonantly driven-dissipative condensate channels
Structure and Randomness of Continuous-Time Discrete-Event Processes
Impossible Mission: Entropy Maximization with Escort Averages
Notes on steady state current through a noninteracting quantum dot
Percolation in Media with Columnar Disorder
Hydrodynamic theory of freezing: Nucleation and polycrystalline growth
Universal three-body bound states in mixed dimensions beyond the Efimov  paradigm
Nanosecond thermometry with Josephson junction
Raman study of lattice vibrations in type II superlattice  InAs/InAs1-xSbx
Highly anisotropic quasiparticle interference patterns in the  spin-density wave state of the iron pnictides
Disorder and superfluid density in overdoped cuprate superconductors
A driven-dissipative spin chain model based on exciton-polariton  condensates
Scrambling of Quantum Information in Quantum Many-Body Systems
Copper Doping of BaNi$_{2}$As$_{2}$: Giant Phonon Softening and  Superconductivity Enhancement
Orbital order and fluctuations in the two-leg ladder materials  BaFe$_2X_3$ ($X$ = S and Se) and CsFe$_2$Se$_3$
Self-doping effect arising from electron correlations in multi-layer  cuprates
Strain-magneto-optics of a magnetostrictive ferrimagnet CoFe2O4
The band calculation and local state analysis for armchair graphene-like  nanoribbons with line defects
Weyl and nodal ring magnons in three-dimensional honeycomb lattices
Measuring electron energy distribution by current fluctuations
\textit{Ab initio} molecular dynamics study of the structural and  electronic transition in VO$_2$
Confinement-Induced Liquid Crystalline Transitions and Chirality  Inversion in Amyloid Fibril Cholesteric Tactoids
Hierarchy of critical temperatures in four-layered  ferromagnet/superconductor nanostructures and control devices
Topological Semimetals carrying Arbitrary Hopf Numbers: Hopf-Link,  Solomon's-Knot, Trefoil-Knot and Other Semimetals
Fingering instabilities and pattern formation in a two-component dipolar  Bose-Einstein condensate
Superior ionic and electronic properties of ReN$_2$ monolayers as Na-ion  battery electrodes
Partition function zeros of the p-state clock model in the complex  temperature plane
Shot noise detection in hBN-based tunnel junctions
Topological nodal points in two coupled SSH chains
Raman scattering from Higgs mode oscillations in the two-dimensional  antiferromagnet Ca$_2$RuO$_4$
Dome of magnetic order inside the nematic phase of sulfur-substituted  FeSe under pressure
Resonantly excited exciton dynamics in two-dimensional MoSe$_2$  monolayers
Possible Triplet Superconducting Order in Magnetic Superconducting Phase  induced by Paramagnetic Pair-Breaking
Bonds, lone pairs, and shells probed by means of on-top dynamical  correlations
The role of band filling in tuning the high field phases of URu2Si2
Molecular dynamics simulations of the rotational and translational  diffusion of a Janus rod-shaped nanoparticle
Topological Quantum Phase Transition from Fermionic Integer Quantum Hall  Phase to Bosonic Fractional Quantum Hall Phase through P-Wave Feshbach  Resonance
How fast does a random walk cover a torus?
Mesoscopic quantum effects in a bad metal, hydrogen-doped vanadium  dioxide
Indicators of Conformal Field Theory: entanglement entropy and  multiple-point correlators
Electronically highly cubic conditions for Ru in alpha-RuCl3
Structure and Giant Magnetoresistance of Electrodeposited Co/Cu  Multilayers Prepared by Two-Pulse (G/P) and Three-Pulse (G/P/G) Plating
The Pfaffian state in an electron gas with small Landau level gaps
Structural Distortions At Polar Manganite Interfaces
Comment on "Many-body localization in Ising models with random  long-range interactions"
Statistics, distillation, and ordering emergence in a two-dimensional  stochastic model of particles in counterflowing streams
Electron counting in solids: oxidation states, partial charges and  ionicity
Approximating quantum many-body wave-functions using artificial neural  networks
Atomic Engineering of Single Photon Sources in 2D Boron Nitride Zai-Quan
3D nature of ZrTe$_5$ band structure measured by  high-momentum-resolution photoemission spectroscopy
Aluminum Nanoparticles with Hot Spots for Plasmon-Induced Circular  Dichroism of Chiral Molecules in the UV Spectral Interval
The electronic structure and magnetic phase transition of hexagonal FeSe  thin films studied by photoemission spectroscopy
Adsorption and dynamics of Si atoms at the monolayer Pb/Si(111) surface
Unified phase diagram for iron-based superconductors
Possible topologically non-trivial superconducting order parameter in  type-II Weyl semimetal T_d-MoTe_2
Complementary response of static spin-stripe order and superconductivity  to non-magnetic impurities in cuprates
The effect of boundary slippage and nonlinear rheological response on  flow of nanoconfined water
A phenomenological thermodynamic potential for DyCo$_2$
Quantum Otto engine with exchange coupling in the presence of level  degeneracy
When Anderson localization makes quantum particles move backward
Generalized Hofstadter model on a cubic optical lattice: From nodal  bands to the three-dimensional quantum Hall effect
Evolution of coherent collective modes through consecutive CDW  transitions in (PO$_{2}$)$_{4}$(WO$_{3}$)$_{12}$ mono-phosphate tungsten  bronze
Spin-polarized quasi 1D state with finite bandgap on the Bi/InSb(001)  surface
Strong anisotropic optical conductivity in two dimensional puckered  structures: The role of Rashba effect
Structure, magnetic susceptibility and specific heat of the  spin-orbital-liquid candidate FeSc2S4 : Influence of fe off-stoichiometry
Critical pairing fluctuations in the normal state of a superconductor:  pseudogap and quasi-particle damping
Mechanical Failure in Amorphous Solids: Scale Free Spinodal Criticality
Quantitative Determination of the Mechanical Properties of Nanomembrane  Resonators by Vibrometry In Continuous Light
In-plane Propagation of Light in Transition Metal Dichalcogenide  Monolayers: Optical Selection Rules
Reading the orbital angular momentum of light using plasmonic  nanoantennas
High current density electrical breakdown of TiS3 nanoribbon-based  field-effect transistors
Zero range and finite range processes with asymmetric rate functions
Calculating polaron mobility in halide perovskites
Emergent Non-Eulerian Hydrodynamics of Quantum Vortices in Two  Dimensions
Topological Sound and Flocking on Curved Surfaces
Young's modulus of 2D materials extracted from their nonlinear dynamic  response
Gate controlled spin-valley locking of resident carriers in WSe2  monolayers
Giant Planar Hall Effect in Topological Metals
Work extraction in an isolated quantum lattice system: Grand canonical  and generalized Gibbs ensemble predictions
Study of Electro-Caloric Effect in Ca and Sn co-Doped BaTiO3 Ceramics
Electronic properties of disordered Weyl semimetals at charge neutrality
Soliton gases and generalized hydrodynamics
Groundstate fidelity phase diagram of the fully anisotropic two-leg  spin-1/2 XXZ ladder
Quantitative analysis of the influence of keV He ion bombardment on  exchange bias layer systems
Dramatic Impact of Dimensionality on the Electrostatics of PN Junctions
Localization landscape theory of disorder in semiconductors I: Theory  and modeling
Evidence for structural transition in crystalline tantalum pentoxide  films grown by RF magnetron sputtering
Tuning quantum non-local effects in graphene plasmonics
Localization landscape theory of disorder in semiconductors II: Urbach  tails of disordered quantum well layers
Tilting the balance towards d-wave in iron-based superconductors
Entropy production in a photovoltaic cell
Localization landscape theory of disorder in semiconductors. III.  Application to carrier transport and recombination in light emitting diodes
Synthesis of Borophene Nanoribbons on Ag(110) Surface
Topical Review: optics of exciton-plasmon nanomaterials
Antiferromagnetic Topological Nodal Line Semimetals
Coexistences of lamellar phases in ternary surfactant solutions
Superconductor-Insulator Transition in disordered Josephson junction  chains
Cooling quasiparticles in A$_3$C$_{60}$ fullerides by excitonic  mid-infrared absorption
Relative efficiency of polariton emission in two-dimensional materials
Oxygen vacancies in strained SrTiO$_{3}$ thin films: formation enthalpy  and manipulation
Dislocation-free axial InAs-on-GaAs nanowires on silicon
Linearity of the edge states energy spectrum in the 2D topological  insulator
Thermal entanglement in a spin-1/2 Ising-XYZ distorted diamond chain  with the second-neighbor interaction between nodal Ising spins
The role of the roughness spectral breadth in elastic contact of rough  surfaces
Hindered nematic alignment of hematite spindles in viscoelastic matrices
Critical role of the exchange interaction for the electronic structure  and charge-density-wave formation in TiSe2
Epitaxy and Structural Properties of (V,Bi,Sb)$_2$Te$_3$ Layers  Exhibiting the Quantum Anomalous Hall Effect
Eliminating Inertia in a Stochastic Model of a Micro-Swimmer with  Constant Speed
Dynamical reduction of the dimensionality of exchange interactions and  the "spin-liquid" phase of $κ$-(BEDT-TTF)$_2X$
Skyrmion-induced anomalous Hall conductivity on topological insulator  surfaces
Why Do Eight Units of Methylammonium Enclose PbI6 Octahedron in  Large-Scale Crystals of Methylammonium Lead Iodide Perovskite Solar Cell? An  Answer from First-Principles Study
Anisotropic magnetic interactions and spin dynamics in the spin-chain  compound Cu(py)$_2$Br$_2$: An experimental and theoretical study
Salt-induced microheterogeneities in binary liquid mixtures
Effect of lateral tip motion on multifrequency atomic force microscopy
Potential Fluctuations at Low Temperatures in Mesoscopic-Scale  SmTiO$_{3}$/SrTiO$_{3}$/SmTiO$_{3}$ Quantum Well Structures
Crystal field excitations and magnons: their roles in oxyselenides  Pr2O2M2OSe2 (M = Mn, Fe)
Keldysh Derivation of Oguri's Linear Conductance Formula for Interacting  Fermions
Exploring a proximity-coupled Co chain on Pb(110) as a possible Majorana  platform
Shape-dependence of the barrier for skyrmions on a two-lane racetrack
Formation of Vacancies in Si- and Ge-based Clathrates: Role of Electron  Localization and Symmetry Breaking
Probability of loops formation in star polymers in long range correlated  disorder
Monitoring and manipulating Higgs and Goldstone modes in a supersolid  quantum gas
Electron-phonon scattering effects on electronic and optical properties  of orthorhombic GeS
Anisotropic features in the electronic structure of the two-dimensional  transition metal trichalcogenide TiS$_3$: electron doping and plasmons
Effects of geometric confinement on a droplet between two parallel  planes
Kernel methods for interpretable machine learning of order parameters
Boundary Green functions of topological insulators and superconductors
Quantum-limited measurement of spin qubits via curvature coupling to a  cavity
Dynamic structure function of some singular Fermi-liquids
Detection of charge density wave phase transitions at 1T-TaS$_2$/GaAs  interfaces
Survival Probability of Random Walks and Lévy Flights on a  Semi-Infinite Line
Correlating Cell Shape and Cellular Stress in Motile Confluent Tissues
Ultrafast relaxation of hot phonons in Graphene-hBN Heterostructures
Realization of room-temperature ferromagnetic semiconducting state in  graphene monolayer
Orientation Asymmetric Surface Model for Membranes: Finsler Geometry  Modeling
Bose-Einstein condensation of photons in a plasma
Current-induced effective magnetic field in a half-metallic oxide  La0.67Sr0.33MnO3
The Challenge of Spin-Orbit-Tuned Ground States in Iridates
Ferrimagnetism in the Spin-1/2 Heisenberg Antiferromagnet on a Distorted  Triangular Lattice
Fluorescence coupling to plasmonic nanoparticles
Orbital and spin ordering physics of the Mn$_3$O$_4$ spinel
Electronic bandstructure of ReS2 by high resolution angle resolved  photoemission spectroscopy
Two scenarios of advective washing-out of localized convective patterns  under frozen parametric disorder
Suppression of the superconductivity in ultrathin amorphous  Mo$_{78}$Ge$_{22}$ thin films observed by STM
Explicit three dimensional topology optimization via Moving Morphable  Void (MMV) approach
Non-invasive control of excitons in two-dimensional materials
Hund's coupling driven photo-carrier relaxation in the two-band Mott  insulator
First-Principles Prediction of Densities of Amorphous Materials: The  Case of Amorphous Silicon
Coupled mode theory for the acoustic wave and spin wave interaction in  the magphonic crystals: Propagating magnetoelastic waves
Non-linear Frequency Transduction of Nano-mechanical Brownian Motion
Generic phase coexistence in the totally asymmetric kinetic Ising model
Dynamics of a j=3/2 quantum spin liquid
Controlled Coulomb effects in core-shell quantum rings
Experimental Demonstration of the Sign Reversal of the Order Parameter  in (Li1-xFex)OHFe1-yZnySe
Minimum energy paths for conformational changes of viral capsids
Alane adsorption and dissociation on the Si(001) surface
Is 1T-TaS$_2$ a 40 year old quantum spin liquid?
Multiband Superconductivity in the time reversal symmetry broken  superconductor Re6Zr
Charge-density-wave order takes over antiferromagnetism in  Bi$_2$Sr$_{2-x}$La$_x$CuO$_{6}$ superconductors
Luttinger theorem and imbalanced Fermi systems
Field-effect transistors made from solution-grown two-dimensional  tellurene
Diffusion of self-propelled Janus tracer in polymeric environment
Quantum Lifetime in Ultra-High Quality GaAs Quantum Wells: Relationship  to $Δ_{5/2}$ and Impact of Density Fluctuations
Hydrogenating VO2 with protons in acid solution
A Model for Metastable Magnetism in the Hidden-Order Phase of URu2Si2
Shockley-Queisser Model: Analytical Solution, Thermodynamics, and  Kinetics
Electronic structure of RSb (R = Y, Ce, Gd, Dy, Ho, Tm, Lu) studied by  angle-resolved photoemission spectroscopy
Better band gaps for wide-gap semiconductors from a locally corrected  exchange-correlation potential that nearly eliminates self-interaction errors
Connection between Fermi contours of zero-field electrons and  $ν=\frac12$ composite fermions in two-dimensional systems
Generic dynamical features of quenched interacting quantum systems:  Survival probability, density imbalance and out-of-time-ordered correlator
Mutual Information, Neural Networks and the Renormalization Group
Topological Edge-State Manifestation of Interacting 2D Condensed  Boson-Lattice Systems in a Harmonic Trap
The Search for Higher $T_c$ in Houston
Topological domain walls in helimagnets
NMR Determination of an Incommensurate Helical Antiferromagnetic  Structure in EuCo2As2
High Resolution Valley Spectroscopy of Si Quantum Dots
Two-Dimensional Homogeneous Fermi Gases
Dissipation modulated Kelvin probe force microscopy method
Domain percolation in a quenched ferromagnetic spinor condensate
Oxygen Isotope Effect Resulting from Polaron-induced Superconductivity  in Cuprates
Photo-Induced Bandgap Renormalization Governs the Ultrafast Response of  Single-Layer MoS2
Electronic Structure Evolution during the Growth of Graphene Nanoribbons  on Au(110)
Janus Monolayer Transition Metal Dichalcogenides
Finite-size behaviour of generalized susceptibilities in the whole phase  plane of the Potts model
Charge/quadrupole fluctuations and gap anisotropy in BiS$_2$-based  superconductors
Time- and spatially-resolved magnetization dynamics driven by spin-orbit  torques
Modification of the Lifshitz-Kosevich formula for anomalous quantum  oscillations in inverted insulators
Magnetic anisotropy and valence states in  La$_2$Co$_{1-x}$Mn$_{1+x}$O$_6$ ($x\approx 0.23$) thin films studied by X-ray  absorption spectroscopy techniques
Classification of accidental band crossings and emergent semimetals in  two-dimensional noncentrosymmetric systems
Quantum dynamics of a domain wall in the presence of dephasing
Time resolved measurements of the switching trajectory of Pt/Co elements  induced by spin-orbit torques
The barocaloric effect: A Spin-off of the Discovery of High-Temperature  Superconductivity
Inter-site pair superconductivity: origins and recent validation  experiments
Coupling and braiding Majorana bound states in networks defined in  proximitized two-dimensional electron gases
Interaction blockade for bosons in an asymmetric double well
An enhancement mechanism of two-particle exchange interactions in  single- and multi-layer cuprate superconductors
A new high-temperature quantum spin liquid with polaron spins
Usadel equation in the presence of intrinsic spin-orbit coupling: A  unified theory of magneto-electric effects in normal and superconducting  systems
Metallic hydrogen with a strong electron-phonon interaction at a  pressure of 300-500 GPa
Gap structure of 1D cut and project Hamiltonians
Distribution of eigenstate populations and dissipative beating dynamics  in uniaxial single-spin magnets
Nearest-neighbor resonating valence bonds in YbMgGaO4
Raman study of the anharmonicity in YBa$_2$Cu$_3$O$_x$
Mechanical pressure and momentum conservation in dry active matter
2s exciton-polariton revealed in an external magnetic field
Vortex-hole duality: a unified picture of weak and strong-coupling  regimes of bosonic ladders with flux
Enhancement of electron mobility at oxide interfaces induced by WO3  overlayers
Liquid Metal-Organic Frameworks
Universal and anomalous behavior in the thermalization of strongly  interacting harmonically trapped gas mixtures
Adatoms in graphene nanoribbons: conductance characteristics and quantum  spin Hall effect
Dynamical Majorana Edge Modes in a Broad Class of Topological Mechanical  Systems
Large-Area Two-Dimensional Layered MoTe$_2$ by Physical Vapor Deposition  and Solid-Phase Crystallization in a Tellurium-Free Atmosphere
Doubly dressed bosons - exciton-polaritons in a strong terahertz field
Evolution of spectral and transport quantities with doping in the SU(2)  theory of cuprates
How to measure heat in stochastic systems
Interplay between particle microstructure, network topology and sample  shape in magnetic gels -- A molecular dynamics simulation study
Electrical resistance of individual defects at a topological insulator  surface
Migration reversal of soft particles in vertical flows
Trapping in bottlenecks: interplay between microscopic dynamics and  large scale effects
Bimodal molecular mass distribution in surfactant-free emulsion  polymerization as a consequence of coagulative nucleation
Probing Nanofriction and Aubry-type signatures in a finite  self-organized system
Tuning across Universalities with a Driven Open Condensate
Flux-closure domains in high aspect ratio electroless-deposited CoNiB  nanotubes
Linear electromagnetic wave equations in materials
Detecting Friedel oscillations in ultracold Fermi gases
Strain-gradient-induced magnetic anisotropy in straight-stripe  mixed-phase bismuth ferrites: An insight into flexomagnetic phenomenon
Differential Variance Analysis of soft glassy materials: a direct method  to quantify and visualize dynamic heterogeneities
Temperature Dependence of the Effective Interdimeric Exchange  Interaction in a Weakly Coupled Antiferromagnetic Dimeric Copper Compound
Probing non-thermal density fluctuations in the one-dimensional Bose gas
Weyl Metals
An ab initio Local Exchange Approach to the Calculations of Tc of Dilute  Magnetic Semiconductors
Spin-lattice relaxation of magnetic centers in molecular crystals at low  temperature
Liquid-liquid transition revealed by quasi-static cooling of an  ultra-viscous metallic liquid
Band-to-band transitions, selection rules, effective mass and exciton  binding energy parameters in monoclinic β-Ga2O3
Magneto-Optical Detection of the Spin Hall Effect in Pt and W Thin Films
Non-equilibrium transitions in multiscale systems with a bifurcating  slow manifold
Inhomogeneous fluid of penetrable-spheres: application of the random  phase approximation
Spin Density wave instability in a ferromagnet
Multiscale Simulations of Defect Dipole-Enhanced Electromechanical  Coupling at Dilute Defect Concentrations
Statistical mechanics of a polymer chain attached to the interface of a  cone-shaped channel
Quasi-two-dimensional Bose-Einstein condensation of lattice bosons in  spin-1/2 XXZ ferromagnet K$_2$CuF$_4$
The finite density scaling laws of condensation transition in the  stationary and dynamical zero range processes on scale-free networks
Vinen turbulence via the decay of multicharged vortices in trapped  atomic Bose-Einstein condensates
Role of chiral quantum Hall edge states in nuclear spin polarization
Three-body correlations in a two-dimensional SU(3) Fermi gas
Reaching to a small target: entropic barriers and rates of specific  binding of polymer to substrate
Polarization selectivity of charge localization induced by 7-fs nearly  single-cycle light-field in an organic metal
Quasiperiodic Sn layer
Observation of Spin Nernst effect in Platinum
