String patterns in the doped Hubbard model
Composite Fermion Insulator in Opposite-Fields Quantum Hall Bilayers
Featured breaks of resonance ring of pair production in a standing wave
Moire Insulators viewed as the Surface of three dimensional Symmetry  Protected Topological Phases
A rich man's derivation of scaling laws for the Kondo model
High-temperature coherent transport in the XXZ chain in the presence of  an impurity
Properties of graphene deposited on GaN nanowires: influence of nanowire  roughness, self-induced nanogating and defects
Families of Gapped Interfaces Between Fractional Quantum Hall States
Phase behavior and morphology of multicomponent liquid mixtures
Energy Absorption and Low Velocity Impact Response of Open-Cell Polyurea  Foams
Taming a non-convex landscape with dynamical long-range order:  memcomputing the Ising spin-glass
Zeeman spin-orbit coupling in antiferromagnetic conductors
Creation of a Dirac monopole-antimonopole pair in a spin-1 Bose-Einstein  condensate
3D Dirac semimetal Cd3As2: a review of material properties
Non-linear optical response of non-interacting systems with spectral  methods
Longitudinal Eigenvibration of Multilayer Colloidal Crystals and the  Effect of Nanoscale Contact Bridges
Age-independent process in aging hard-sphere suspensions; The  beta-process and its ramifications
Investigating the nonequilibrium aspects of long-range Potts model:  refinement of critical temperatures and raw exponents
Scrambling dynamics and many-body chaos in a random dipolar spin model
How Does van der Waals Confinement Enhance Phonon Transport?
Molecular dynamics and charge transport in highly conductive Polymeric  Ionic Liquids
Peculiar spectra of dark and bright excitons in alloyed nanowire quantum  dots
Large nonvolatile control of magnetic anisotropy in CoPt by a  ferroelectric ZnO-based tunneling barrier
Spin interference effects in Rashba quantum rings
Auto- and cross-correlations in the spinful topological Kondo model
Shear jamming, discontinuous shear thickening, and fragile state in dry  granular materials under oscillatory shear
Unexpected Xe cations and superconductivity in Y-Xe compounds under  pressure
Microwave studies of the fractional Josephson effect in HgTe-based  Josephson junctions
Rotation of the magnetic vortex lattice in Ru7B3 driven by the effects  of broken time-reversal and inversion symmetry
Cluster spin-glass behaviour and memory effect in Cr$_{0.5}$Fe$_{0.5}$Ga
Magnetic behavior, Griffiths phase and magneto-transport study in 3$d$  based nano-crystalline double perovskite Pr$_2$CoMnO$_6$
Stress management in composite biopolymer networks
Electron scattering by short range defects and resistivity of graphene
Strain-engineering of twist-angle in graphene/hBN superlattice devices
Viscosity of protein-stabilised emulsions: contributions of components  and development of a semi-predictive model
Cluster magnetism of Ba4NbMn3O12: localized electrons or molecular  orbitals?
Ground state properties of interacting Bose polarons
Non-perturbative approach to quantum liquid ground states on  geometrically frustrated Heisenberg antiferromagnets
Magneto-thermoplasmonics: from theory to applications
Spin Seebeck imaging of spin-torque switching in antiferromagnetic  Pt/NiO/Pt heterostructures
Non-uniform spin wave softening in 2D magnonic crystals as a tool for  opening omnidirectional magnonic band gap
Many-body quantum dynamics of an asymmetric bosonic Josephson junction
Second-Order Topological Phases in Non-Hermitian Systems
Three-dimensional composition and electric potential mapping of III-V  core-multishell nanowires by correlative STEM and holographic tomography
The nonlinear buckling behavior of a complete spherical shell under  uniform external pressure and homogenous natural curvature
Coherent spin dynamics of electrons and holes in CsPbBr$_3$ perovskite  crystals
Coherent and incoherent bands in La and Rh doped Sr3Ir2O7
Quantized Berry Phase and Surface States under Reflection Symmetry or  Space-Time Inversion Symmetry
Non-trivial spatial dependence of the spin torques in L1$_0$ FePt-based  tunnelling junctions
Finite temperature geometric properties of the Kitaev honeycomb model
Nematic superconductivity stabilized by density wave fluctuations:  Application to twisted bilayer graphene
Solving efficiently the dynamics of many-body localized systems at  strong disorder
A unified numerical approach to semiconductor-superconductor  heterostructures
Diagnosing phases of magnetic insulators via noise magnetometry with  spin qubits
Stroboscopically Robust Gates For Capacitively Coupled Singlet-Triplet  Qubits
Ice Rule Fragility via Topological Charge Transfer in Artificial  Colloidal Ice
Steady-state and transient behavior in dynamic atomic force microscopy
Ultrafast Studies of Hot-Hole Dynamics in Au/p-GaN Heterostructures
Energy-resolved Photoconductivity Mapping in a Monolayer-bilayer WSe2  Lateral Heterostructure
Edge-Insensitive Magnetism and Half Metallicity in Graphene Nanoribbons
Self-Folding Metasheets: Folded States and Optimal Pattern of Strain
Interband electron pairing for superconductivity from the breakdown of  the Born-Oppenheimer approximation
Phase-mediated magnon chaos-order transition in cavity optomagnonics
Lévy-walk-like Langevin dynamics
Dynamical Glass Phase and Ergodization Times in Josephson Junction  Chains
Dissipative properties of relativistic two-dimensional gases
Spin-Orbital Entangled Liquid State in the Copper Oxide  Ba$_3$CuSb$_2$O$_9$
Semiclassical quench dynamics of Bose gases in optical lattices
Defect energy levels and persistent luminescence in Cu-doped ZnS
Gapped Nearly Free-Standing Graphene on an SiC(0001) Substrate Induced  by Manganese Atoms
Quantitative agreement of Dzyaloshinskii-Moriya interactions for  domain-wall motion and spin-wave propagation
Anomalies and Bosonization
Recent progress on magnetic-field studies on quantum-spin-liquid  candidates
Superconductivity-induced nematicity
The role of adhesion in contact mechanics
Breakdown of the static picture of defect energetics in halide  perovskites: the case of the Br vacancy in CsPbBr3
Dimensional crossover of acoustic phonon lifetime in $2H$-MoSe$_2$
Assessing thermal spike model of swift heavy ion-matter interaction via  Pd$_{1-x}$Ni$_x$/Si interface mixing
Single Crystal Growth and Spin Polarization Measurements of Diluted  Magnetic Semiconductor (BaK)(ZnMn)2As2
Electric-circuit realization of non-Hermitian higher-order topological  systems
Thermodynamics and statistical mechanics of chemically-powered synthetic  nanomotors
Activity driven orientational order in active nematic liquid crystals on  an anisotropic substrate
Geometric focusing of supercurrent in hourglass-shaped ballistic  Josephson junctions
Magnetization Dynamics
Local Volume Effects in the Generalized Pseudopotential Theory
Scaling properties of work fluctuations after quenches at quantum  transitions
Hole-pocket-driven superconductivity and its universal features in the  electron-doped cuprates
Grain Boundary Shear Coupling is Not a Grain Boundary Property
Charge transfer and tunable built-in electric fields across  semiconductor-crystalline oxide interfaces
Tuning of a skyrmion cluster in magnetoelectric Cu$_2$OSeO$_3$ by  electric field
Heat transport in the anisotropic Kitaev spin liquid
Photo-induced Floquet Weyl magnons in noncollinear antiferromagnets
Magnonic Floquet Quantum Spin Hall Insulator in Collinear  Antiferromagnets
First-principles investigation of the effect of substitution and surface  adsorption on magnetostrictive properties of Fe-Ga alloys
The role of nonlinearities in topological protection: using magnetically  coupled fidget spinners
Systematic Quantum Cluster Typical Medium Method For the Study of  Localization in Strongly Disordered Electronic Systems
Buckling of geometrically confined shells
Thickness-Dependent Differential Reflectance Spectra of Monolayer and  Few-Layer MoS2, MoSe2, WS2 and WSe2
Straintronics beyond homogeneous deformation
Alternative Stacking Sequences in Hexagonal Boron Nitride
Ultrafast State Preparation via the Quantum Approximate Optimization  Algorithm with Long Range Interactions
Localized Surface Plasmon Resonance on Two-Dimensional HfSe2 and ZrSe2
Dominant non-local superconducting proximity effect due to  electron-electron interaction in a ballistic double nanowire
Lasing at the K-points of a honeycomb plasmonic lattice
Unexpected Thermal Conductivity Enhancement in Pillared Graphene  Nanoribbon with Isotopic Resonance
Observation of magnetic structural universality using transverse NMR  relaxation
Diffusion in the presence of correlated dynamical disorder and coherent  exciton transfer in the non-Markovian limit
Rotating sonic black hole from Spin-orbit coupled Bose-Einstein  condensate
Unconventional transport behavior in the Quaternary Heusler compounds  CoFeTiSn and CoFeVGa
Observation of planar Hall effect in the magnetic Weyl semimetal  Co$_{3}$Sn$_{2}$S$_{2}$
Complex low energy tetrahedral polymorphs of group IV elements from  first-principles
Observation of Dirac-like energy band and unusual spectral line shape in  quasi-one-dimensional superconductor Tl2Mo6Se6
Magnetic-field-induced incommensurate to collinear spin order transition  in NiBr$_{2}$
Non-Monotonic Thermoelectric Currents and Energy Harvesting in  Interacting Double Quantum-Dots
Are Small Polarons Always Detrimental to Transparent Conducting Oxides ?
Thermal expansion of organic superconductor a-(BEDT-TTF)2 NH4Hg(SCN)4
Symmetry induced stability in alkali doped calcium-silicate-hydrate
Magnons in a Quasicrystal: Propagation, Localization and Extinction of  Spin Waves in Fibonacci Structures
Single Crystal Growth of Cuprate Superconductor  (Lu$_{0.8}$Nd$_{0.2}$)Ba$_2$Cu$_4$O$_8$ by KOH Flux Method
Charge Oscillations Emerging after Application of an Intense Light Field  to Superconductors on a Dimer Lattice
Kinetic approach to superconductivity hidden behind a competing order
The $t$-$t'$-$t''$-$U$ Hubbard model and Fermi-level peak
Propagating spin waves in nanometer-thick yttrium iron garnet films:  Dependence on wave vector, magnetic field strength and angle
Finite-size scaling of Monte Carlo simulations for the fcc Ising  antiferromagnet: Effects of the low-temperature phase degeneracy
Germanium quantum well Josephson field effect transistors and  interferometers
Comment on Yerin et al , Phys. Rev. Lett. 121, 077002 (2018), and,  Mironov et al, Phys. Rev. Lett. 109, 237002 (2012)
Reciprocity relations and generalized entropic quantifiers that lack  trace-form
Effect of thermal treatments in high purity Ar on the oxidation behavior  of arc-PVD c-Al0.66Ti0.33N coatings
Fully nonlocal inelastic scattering computations for spectroscopical  transmission electron microscopy methods
"Hidden order" and its quantum excitations in the triangular-lattice  magnet TmMgGaO$_4$
Self-assembled Bismuth Selenide (Bi2Se3) quantum dots grown by molecular  beam epitaxy
On various levels of deterministic toy models for the Richardson cascade  in turbulence
Andreev Blockade in a Double Quantum Dot with a Superconducting Lead
Degenerate ground state in the classical pyrochlore antiferromagnet  Na$_3$Mn(CO$_3$)$_2$Cl
Coulomb pairing of electrons in thin films with strong spin-orbit  interaction
Duality between $(2+1)d$ Quantum Critical Points
Topological Phases in Cove-Edged and Chevron Graphene Nanoribbons:  Geometric Structures, Z2 Invariants, and Junction States
Factors controlling oxygen interstitial diffusion in the  Ruddlesden-Popper oxide La2-xSrxNiO4+delta
Optical contrast and refractive index of natural van der Waals  heterostructure nanosheets of franckeite
Geometrically frustrated Ising-Heisenberg spin model on expanded  Kagomé lattice
Direct detection of dimer orbitals in Ba$_5$AlIr$_2$O$_{11}$
Dynamic Networks that Drive the Process of Irreversible Step-Growth  Polymerization
Simulating the nanomechanical response of cyclooctatetraene molecules on  a graphene device
Unique thickness-dependent properties of the van der Waals interlayer  antiferromagnet $\mathrm{MnBi_2Te_4}$ films
Controlling solid-liquid interfacial energy anisotropy through the  isotropic liquid
Defect identification based on first-principles calculations for deep  level transient spectroscopy
Zener Tunneling Breakdown in Phase-Change Materials Revealed by Intense  Terahertz Pulses
Non-volatile ferroelectric memory effect in ultrathin α-In2Se3
Singular dynamics in the failure of soft adhesive contacts
Parallel multicomponent interferometry with a spinor Bose-Einstein  Condensate
Superconductivity From Confinement of Singlets in Metal Oxides
Phonon Angular Momentum Induced by Temperature Gradient
Degeneracy of the 1/8 plateau and antiferromagnetic phases in the  Shastry-Sutherland magnet TmB4
Higher-Order Topology of Three-Dimensional Strong Stiefel-Whitney  Insulators
First principles modeling of the structural, electronic, and vibrational  properties of Ni$_{40}$Pd$_{40}$P$_{20}$ bulk metallic glass
Experimental demonstration of domain wall logic-in-memory through  helicity-dependent optical effect and spin-orbit torque
Two-step gap opening across the quantum critical point in a Kitaev  honeycomb magnet
Breakdown of coherence in Kondo alloys: crucial role of concentration vs  band filling
High resolution dynamic imaging of the delay- and tilt-free motion of  Néel domain walls in perpendicularly magnetized superlattices
Contactless photo-induced carrier density control in nanocrystal MoS2  hybrids
Direction dependent giant optical conductivity in 2D \textit{semi}-Dirac  materials
Noncollinear magnetic sampling method for paramagnetic Mott insulator  MnO
Water in an electric field does not dance alone
Concentration-dependent atomic mobilities in FCC CoCrFeMnNi high-entropy  alloys
Room temperature biaxial magnetic anisotropy in La0.67Sr0.33MnO3 thin  films on SrTiO3 buffered MgO (001) substrates for spintronic applications
Giant water clusters: where are they from?
Electronic structure and magnetic ordering of NiN and Ni$_2$N from first  principles
Stratification of drying particle suspensions: Comparison of implicit  and explicit solvent simulations
Quadrupolar Superexchange Interactions, Multipolar Order and Magnetic  Phase Transition in UO$_2$
First principles characterization of reversible martensitic  transformations
Physics and modelling of intracellular diffusion
Effectof biquadratic exchange on the phase diagram of a spin-1  transverse XY modelwith single-ion anisotropy
Competition between horizontal and vertical polariton lasing in planar  microcavities
Learning multiple order parameters with interpretable machines
Quasi-particle spectrum and entanglement generation after a quench in  the quantum Potts spin chain
Surface structures of tellurium on Si(111)-(7x7) studied by low-energy  electron diffraction and scanning tunneling microscopy
Edge states in trimer lattices
Taming Polar Active Matter with Moving Substrates: Directed Transport  and Counterpropagating Macrobands
Active microrheology in corrugated channels
Wetting of ferrofluids: phenomena and control
Sound of Interfacial Flows: Unraveling the Forces Shaping Fast Capillary  Flows using their Acoustic Signature
Berry phase engineering at oxide interfaces
Wiedemann-Franz law and Fermi liquids
Optical evidence of the chiral magnetic anomaly in Weyl semimetal TaAs
Ternary Nitride Semiconductors in the Rocksalt Crystal Structure
Spin-Orbit Torque and Nernst Effect in Bi-Sb/Co Heterostructures
The Impact of Molecular Rigidity on Diamondoid Self-Assembly
Extending rotational coherence of interacting polar molecules in a  spin-decoupled magic trap
Tunable Flux Vortices in 2D Dirac Superconductors
Crystal plasticity finite element method calculation of formability  limit diagram
Flexibility defines structure in crystals of amphiphilic DNA nanostars
Noncontact Imaging of Ion Dynamics in Polymer Electrolytes with  Time-Resolved Electrostatic Force Microscopy
Phase stability and elastic properties in the $Al_{1-x-y}Cr_{x}Ti_{y}N$  system from first principles
Tuning the electronic structures and transport properties of zigzag blue  phosphorene nanoribbons
Thickness-dependent self-polarization-induced intrinsic magnetoelectric  effects in La0.67Sr0.33MnO3/PbZr0.52Ti0.48O3 heterostructures
Shear induced phase separation of Wormlike micelles-nanoparticle system  : formation of a long-range ordered nanoparticle structure
Topological Properties of Gapped Graphene Nanoribbons with Spatial  Symmetries
Identification of Defective Two Dimensional Semiconductors by  Multifractal Analysis: The Single-layer ${\rm MoS_2}$ Case Study
Diffusive spin-orbit torque at a surface of topological insulator
Noise in the helical edge channel anisotropically coupled to a local  spin
Proposal for measuring magnetism with patterned apertures
Effective Coulomb interaction in actinides from linear response approach
Theoretical-Experimental failure analysis of the c-Al0.66Ti0.33N-M2  steel system using nanoindentation instrumented and finite element analysis
Wigner solids of wide quantum wells near Landau filling $ν=1$
Wigner solid pinning modes tuned by fractional quantum Hall states of a  nearby layer
Tunable Magnetism of Transition Metal Nanostructures by Hydrogenated  Graphene
Information-theoretic model of self-organizing fullerenes and the  emergence of C60
Growth and Thermo-driven Crystalline Phase Transition of Metastable  Monolayer 1T'-WSe2 Thin Film
Metastable states of sub-micron scale ferromagnetic periodic antidot  arrays
Monodromy and chaos for condensed bosons in optical lattices
Critical phase behavior in multi-component fluid mixtures: Complete  scaling analysis
Synthesizing a Fractional v=2/3 State from Particle and Hole States
Morphologies, metastability and coarsening of quantum nanoislands on the  surfaces of the annealed Ag(110) and Pb(111) thin films
Transverse Josephson vortices and localized states in stacked  Bose-Einstein condensates
Evidence of Nodal Line in the Superconducting Gap Symmetry of  Noncentrosymmetric ThCoC$_{2}$
Phase diagrams of polarized ultra-cold gases on attractive-U Hubbard  ladders
Effects of site asymmetry and valley mixing on Hofstadter-type spectra  of bilayer graphene in a square-scatter array potential
Critical motility-induced phase separation belongs to the Ising  universality class
Investigation into the inadequacy of cRPA in reproducing screening in  strongly correlated systems
Learning to fail: Predicting fracture evolution in brittle materials  using recurrent graph convolutional neural networks
Equilibration of Quasi-Integrable Systems
Dielectric trapping of biopolymers translocating through insulating  membranes
Evidence for the presence of the Fulde-Ferrell-Larkin-Ovchinnikov state  in CeCu$_2$Si$_2$ revealed using $^{63}$Cu NMR
Three-dimensional in situ characterization of phase transformation  induced austenite grain refinement in nickel-titanium
Possible High TC Layered Ferromagnetic Insulator Sr2NiRuO4: An ab initio  Study
Characterizing the Nature of the Yielding Transition
Manipulating Cooper pairs with a controllable momentum in periodically  driven degenerate Fermi gases
Distribution of S-matrix poles for one-dimensional disordered wires
How to Upscale The Kinetics of Complex Microsystems
Spin splitting of surface states in HgTe quantum wells
Lanczos Boosted Numerical Linked-Cluster Expansion for Quantum Lattice  Models
Steering Magnetic Skyrmions with Nonequilibrium Green's Functions
Towards Air Stability of Ultra-Thin GaSe Devices: Avoiding Environmental  and Laser-Induced Degradation by Encapsulation
Antibunched photons emitted by a dc biased Josephson junction
Singlet ground state in the alternating spin-$1/2$ chain compound  NaVOAsO$_4$
Disordered Kitaev chain with long-range pairing: Loschimdt echo revivals  and dynamical phase transitions
Large magnetic gap at the Dirac point in a Mn-induced Bi$_2$Te$_3$  heterostructure
Metamagnetic texture in a polar antiferromagnet
Strong Electron-Electron Interactions of a Tomonaga--Luttinger Liquid  Observed in InAs Quantum Wires
Effect of Rashba spin-orbit coupling, magnetization and mixing of gap  parameter on tunnelling conductance in F$|$NCSC junction of an F$|$S$|$F spin  valve
Evidence of nodal gap structure in the basal plane of the FeSe  superconductor
Optimal probabilistic work extraction beyond the free energy difference  with a single-electron device
Monolayer transition metal dichalcogenides in strong magnetic fields:  Validating the Wannier model using a microscopic calculation
Divergence of neutron microbeams from planar waveguides
Numerical modelling of non-ionic microgels: an overview
Exceptional rings in two-dimensional correlated systems with chiral  symmetry
Carrier dynamics in graphene: ultrafast many-particle phenomena
Ferromagnetic and Antiferromagnetic Coupling of Spin Molecular  Interfaces with High Thermal Stability
Realizing Magnetoelectric Coupling with Hydroxide as a Knob
Multivortex states and dynamics in nonequilibrium quantum fluids
Many-body Multifractality throughout Bosonic Superfluid and Mott  Insulator Phases
Dynamics of the Desai-Zwanzig model in multi-well and random energy  landscapes
Fluctuation-Induced Interactions Between Ellipsoidal Particle and Planar  Substrate Immersed in Critical Medium
Magnetic interactions and spin dynamics in the bond-disordered  pyrochlore fluoride NaCaCo$_2$F$_7$
Uniform coating of self-assembled non-iridescent colloidal  nanostructures using Marangoni effects and polymers
Direct visualization of sign reversal s^+- superconducting gaps in  FeTe0.55Se0.45
Effects of Microstructure Formation on the Stability of Vapor Deposited  Glasses
Texture changes during thermal processing of food: experiments and  modelling
Hyperfine interaction in atomically thin transition metal  dichalcogenides
Localized spin waves in isolated $kπ$ skyrmions
Collective mode in the SU(2) theory of cuprates
Towards the insulator-to-metal transition at the surface of ion-gated  nanocrystalline diamond films
Space partitioning of exchange-correlation functionals with the  projector augmented-wave method
Ultrafast insulator-to-metal transition in VO$_2$ nanostructures  assisted by picosecond strain pulses
Spin Current Generation and Relaxation in a Quenched Spin-Orbit Coupled  Bose-Einstein Condensate
Intrinsic ratchets: A Hamiltonian approach
Anomalous quantum criticality in the electron-doped cuprates
Vorticity induced negative nonlocal resistance in viscous  two-dimensional electron system
A low-disorder Metal-Oxide-Silicon double quantum dot
Coherent long-range transfer of two-electron states in ac-driven triple  quantum dots
Viscous transport and Hall viscosity in a two-dimensional electron  system
Wafer-scale silicon for quantum computing
Excess Floppy Modes and Multi-Branched Mechanisms in Metamaterials with  Symmetries
Universal Optical Control of Chiral Superconductors and Majorana Modes
Alkaline earth atoms in optical tweezers
Enhancement of nuclear spin coherence times by driving dynamic nuclear  polarization at defect centers in solids
Many-Body Simulation of Two-Dimensional Electronic Spectroscopy of  Excitons and Trions in Monolayer Transition-Metal Dichalcogenides
Role of matrix elements in the time-resolved photoemission signal
Search for plasmons in isotropic Luttinger semimetals
Plasma-assisted nitriding of M2 tool steel: An experimental and  theoretical approach
Entanglement studies of interacting fermionic models
Active Inference: Enhancing the predictability and retrodictability of  stochastic processes
Wrinkles Riding Waves in Soft Layered Materials
Reversible to Irreversible Transitions in Periodically Driven Skyrmion  Systems
Evidence that self-similar microrheology of highly entangled polymeric  solutions scales robustly with, and is tunable by, polymer concentration
Intrinsic structural instabilities of domain walls driven by gradient  couplings: meandering anferrodistortive-ferroelectric domain walls in BiFeO3
Disorder induced power-law gaps in an insulator-metal Mott transition
Bosonic SET to SPT Transition under Dyonic LSM Theorem
Elimination of basal-plane stacking faults in semipolar/nonpolar GaN and  light emitting diodes heteroepitaxially grown on sapphire substrates
The Jellium Edge and the Size Effect of the Chemical Potential and  Surface Energy in Metal Slabs
Percolation and jamming of random sequential adsorption samples of large  linear $k$-mers on a square lattice
Stochastic time-evolution, information geometry and the Cramer-Rao Bound
Drude weight anisotropy in the doped iron pnictides: the primary role of  orbital weight redistribution along the reconstructed Fermi surfaces
Transport in magnetically doped topological insulators: Effects of  magnetic clusters
Polarized neutron channeling in weakly magnetic films
MuSR and neutron diffraction studies on the tuning of spin-glass phase  in partially ordered double perovskite SrMn$_{1-x}$W$_x$O$_3$
Enhanced Magnetism & Time - Stable Remanence at the Interface of  Hematite and Carbon Nanotubes
The critical Barkhausen avalanches in thin random-field ferromagnets  with an open boundary
Optically Forged Diffraction-Unlimited Ripples in Graphene
The superconductor-superinsulator transition: S-duality and QCD on the  desktop
Noise on complex quantum Hall edges: Chiral anomaly and heat diffusion
Tunable inverse spin Hall effect in nanometer-thick platinum films by  ionic gating
Spin-wave-induced lateral temperature gradient in a YIG thin film/GGG  system excited in an ESR cavity
Induced spin-orbit coupling in silicon thin films by bismuth doping
Quantitative and systematic analysis of bias dependence of spin  accumulation voltage in a non-degenerate Si spin valve
Two recipes for repelling hot water
Chiral $p-$wave superconductivity in Pb$_{1-x}$Sn$_{x}$Te: signatures  from bound-state spectra and wavefunctions
Transient XAS of the Insulating and Metallic States of Vanadium Dioxide
Overcoming the Artificial Biases for the Nonadditive $ q $-Entropy
Graphene Nanoribbons on Hexagonal Boron Nitride: Deposition and  Transport Characterization
Transverse confinement of ultrasound through the Anderson transition in  3D mesoglasses
Bypassing sluggishness: SWAP algorithm and glassiness in high dimensions
Enhanced scattering induced by electrostatic correlations in  concentrated solutions of salt-free dipolar and ionic polymers
Universal Painlevé VI Probability Distribution in Pfaffian Persistence  and Gaussian First-Passage Problems with a sech-Kernel
Frank elasticity of composite colloidal nematics with anti-nematic order
Tangent-space methods for uniform matrix product states
Superfluid spin transport in ferro- and antiferromagnets
Fractional Laplacians in bounded domains: Killed, reflected, censored  and taboo Lévy flights
Topological charge pumping in the interacting bosonic Rice-Mele model
On the Strong Subadditivity of the Rényi entropies for bosonic and  fermionic Gaussian states
Coexistence of superconductivity and magnetism in  CaK(Fe$_{1-x}$Ni$_x$)$_4$As$_4$ as probed by $^{57}$Fe Mössbauer  spectroscopy
Hopping conductance and macroscopic quantum tunneling effect in three  dimensional Pb$_x$(SiO$_2$)$_{1-x}$ nanogranular films
Cation and anion substitutions in hybrid perovskites: solubility limits  and phase stabilizing effects
Diffusion-limited cluster aggregation: Impact of rotational diffusion
Mapping of Local Lattice Parameter Ratios by Projective Kikuchi Pattern  Matching
Tunable structure and dynamics of active liquid crystals
Orbital-Order Driven Ferroelectricity and Dipolar Relaxation Dynamics in  Multiferroic GaMo$_4$S$_8$
Generalized HydroDynamics on an Atom Chip
Beyond freezing: amorphous water in biomimetic soft nanoconfinement
Effective multi-body SU($N$)-symmetric interactions of ultracold  fermionic atoms on a 3-D lattice
Conditions allowing error correction in driven qubits
Quasiparticle Origin of Dynamical Quantum Phase Transitions
Spin-stress and spin-strain coupling in diamond-based hybrid spin  oscillator systems
Entanglement susceptibilities and universal geometric entanglement  entropy
Active double emulsions
Ensemble Inhibition and Excitation in the Human Cortex: an Ising Model  Analysis with Uncertainties
Hidden scale invariance at high pressures in gold and five other fcc  metal crystals
Finite-thickness effects in plasmonic films with periodic cylindrical  anisotropy
Spin-torque oscillation in a magnetic insulator probed by a single-spin  sensor
Interface enhanced magnetic anisotropy in Pt/EuO films
Lubricity of graphene on rough Au surfaces
An atomistic model for the charge distribution in layered MoS2
Understanding Phonon Scattering by Nano-Precipitates in Potassium-Doped  Lead Chalcogenides
Asymptotic Behavior of Acyclic and Cyclic Orientations of Directed  Lattice Graphs
Specular Reflection Leads to Maximum Reduction in Thermal Conductivity
Strain-induced large topological Hall effect in Pt/YIG bilayers
Low-dimensional quantum systems
Spontaneous parametric down-conversion induced by non-degenerate  phononic three-wave mixing in a scanning MEMS micro mirror
A Differential Geometric study of the Auxiliary Space of Interacting  Topological System
Fermi surface evolution and crystal field excitations in heavy-fermion  compounds probed by time-domain terahertz spectroscopy
Effects of pyrolysis temperature on the hydrologically relevant porosity  of willow biochar
From plastic flow to brittle fracture: role of microscopic friction in  amorphous solids
Unified theory of magnetization dynamics with relativistic and  nonrelativistic spin torques
Perspectives of HgTe Topological Insulators for Quantum Hall Metrology
Ring frustration and factorizable correlation functions of critical spin  rings
Reading the structure of amorphous materials from diffraction patterns  and neighbor distribution functions
In-situ fabrication of Mo6S6 nanowire terminated edges in monolayer  molybdenum disulfide
Geometrically Frustrated Anisotropic Four-Leg Spin-$1/2$ Nanotube
Role of Tin and Carbon in the magnetic interactions in Mn$_3$SnC
Parallel loop cluster quantum Monte Carlo simulation of quantum magnets  based on global union-find graph algorithm
Phase separation and effect of strain on magnetic properties of  Mn$_3$Ga$_{1-x}$Sn$_x$C
$\mathrm{TlP_5}$: An unexplored direct band gap 2D semiconductor with  ultra-high carrier mobility
3D sub-nanoscale imaging of unit cell doubling due to octahedral tilting  and cation modulation in strained perovskite thin films
Artificial graphenes: Dirac matter beyond condensed matter
Strain induced superconducting pair-density-wave states in graphene
Delocalization and ergodicity of the Anderson model on Bethe lattices
Frequency-dependent photothermal measurement of thermal diffusivity for  opaque and non-opaque materials; Application to crystals of TIPS-pentacene
Minimal Non-orthogonal Gate Decomposition for Qubits with Limited  Control
Magnetic hallmarks of viscous electron flow in graphene
Elastic Scattering Time of Matter-Waves in Disordered Potentials
Cathodoluminescence-based nanoscopic thermometry in a lanthanide-doped  phosphor
Fermionic Retroreflection, Hole Jets and Magnetic Steering in 2D  Electron Systems
Shear-enhanced elasticity in the cubic blue phase I
Pressure induced valence and metal-insulator transitions in the  Falicov-Kimball model with nonlocal hybridization
Critical behavior and magnetocaloric effect in ferromagnetic  nano-crystalline Pr$_2$CoMnO$_6$
Multi-step self-guided pathways for shape-changing metamaterials
Fragility of the Laughlin state in an anharmonically-trapped  Bose-Einstein condensate
The transformation matrices (distortion, orientation, correspondence),  their continuous forms, and their variants
Bayesian determination of the effect of a deep eutectic solvent on the  structure of lipid monolayers
Emergence of a new symmetry class in Kitaev model with interaction :  Expanding more than ten fold way of symmetry class
Precipitating Ordered Skyrmion Lattices from Helical Spaghetti
Calculation of intrinsic spin Hall conductivity by Wannier interpolation
Nonlinear dynamics of Aharonov-Bohm cages
Investigation of the structural, electronic, transport and magnetic  properties of Co$_2$FeGa Heusler alloy nanoparticles
Shape tailoring to enhance and tune the properties of graphene  nanomechanical resonators
Quantum critical behavior of two-dimensional Fermi systems with  quadratic band touching
Topological Amorphous Metals
Experimentally Measured Field Effect Mobilities for Few Layer van der  Waals Materials
Defect-Fluorite Gd2Zr2O7 Ceramics under Helium Irradiation:  Amorphization, Cell Volume Expansion, and Multi-stage Bubble Formation
Local Commuting Projector Hamiltonians and the Quantum Hall Effect
Self-assembly of correlated Kondo lattices: The Mott to Kondo transition  in diluted superlattices
Modeling Heterogeneous Melting in Phase Change Memory Devices
Role of non-linear effects and standing waves in microwave spectroscopy:  Corbino measurements on superconductors and VO2
Spontaneous symmetry breaking in 2D supersphere sigma models and  applications to intersecting loop soups
Phase boundary residual entropy and finite temperature pseudo-transition  for one-dimensional models
Dynamics around the Site Percolation Threshold on High-Dimensional  Hypercubic Lattices
Out-of-plane auto-oscillation in spin Hall oscillator with additional  polarizer
Steady states of a quasiperiodically driven integrable system
Observation of magnetic skyrmions in unpatterned symmetric multilayers  at room temperature and zero magnetic field
Quantized dislocations for functional and quantum materials
Two-dimensional hybrid composites of SnS2 with graphene and graphene  oxide for improving sodium storage: A first-principles study
Experimental metrics for detection of detailed balance violation
Probing the role of Nd3+ ions in the weak multiferroic character of  NdMn2O5 by optical spectroscopies
Implementation of Generalized Bloch Theorem Using Linear Combination of  Pseudo-Atomic Orbitals
Ionic and electronic properties of the topological insulator  Bi$_2$Te$_2$Se investigated using $β$-detected nuclear magnetic  relaxation and resonance of $^8$Li
