Calculated Curie temperatures for rare-earth permanent magnets: ab  initio inspection on localized magnetic moments in d-electron ferromagnetism
Tailoring Intercalant Assemblies at the Graphene-Metal Interface
Fidelity susceptibility in Gaussian Random Ensembles
Quantized thermal conductance in metallic heterojunctions
$Ab$ $initio$ simulation of $\mathrm{Ta_2O_5}$: structure and method
Structural transition in AuAgTe4 under pressure
Symmetry protected phases in inhomogeneous spin chains
Universal Frequency Dependence of the Hopping AC Conductance in  p-Ge/GeSi Structures in the Integer Quantum Hall Effect Regime
Ultrafast THz probe of photo-induced polarons in lead-halide perovskites
Fluctuations and photon statistics in quantum metamaterial near the  superradiant transition
The root cause of hydrogen induced changes in optical transmission of  vanadium
Multiferroic spin-superfluid and spin-supersolid phases in MnCr2S4
Protective layer enhanced the stability and superconductivity of  tailored antimonene bilayer
Catching the essence of Hohenberg-Kohn's first theorem while recreating  PES for clusters with machine learning
Configurational Entropy for Skyrmion-like Magnetic Structures
Room-temperature ferromagnetic insulating state in highly cation-ordered  epitaxial oxide double perovskite
Parquet approximation for molecules: spectrum and optical conductivity  of the Pariser-Parr-Pople model
Symmetry, Rigidity, and Allosteric Signaling: From Monomeric Proteins to  Molecular Machines
Thickness dependence of electron-electron interactions in topological  p-n junctions
Kinetic Monte Carlo simulations of vacancy diffusion in non-dilute Ni-X  (X=Re,W,Ta) alloys
Chiral to helical Majorana fermion transition in a $p$-wave  superconductor
Real-time solutions of coupled Ehrenfest-Maxwell-Pauli-Kohn-Sham  equations: fundamentals, implementation, and nano-optical applications
Graph Networks as a Universal Machine Learning Framework for Molecules  and Crystals
The use of strain to tailor electronic thermoelectric transport  properties: A first principles study of 2H-phase CuAlO2
Entanglement spreading in a minimal model of maximal many-body quantum  chaos
Laser-Irradiated CrI$_3$: When Chiral Photons Meet Topological Magnons
Towards classification of Fracton phases: the multipole algebra
Exact solution of a percolation analogue for the many-body localisation  transition
Active chiral particles under confinement: surface currents and bulk  accumulation phenomena
Combined effects of pairing fluctuations and a pseudogap in the Cuprate  Hall effect
On anomalously large nano-scale heat transfer between metals
Comment on "High-pressure phases of group-II difluorides: Polymorphism  and superionicity"
Giant Direct and Inverse Electrocaloric Effects in Multiferroic Thin  Films
Overpotentials at kinetic bottlenecks cause inordinate internal phase  formation in electrochemical cells
Floquet Majorana zero and $π$ modes in planar Josephson junctions
Non-classical critical exponents at Bose-Einstein condensation
Quantum paraelastic two-dimensional materials
Spin pumping effects in Finemet|Pt and Finemet|Ta bilayers: Influence of  real and imaginary part of spin mixing conductance on magnetization dynamics
Anomalous Quantum Oscillations of Interacting Electron-hole Gases in  Inverted Type-II InAs/GaSb Quantum Wells
Shortcut Matrix Product States and its applications
Phase transition and anomalous scaling in the quantum Hall transport of  topological insulator Sn-Bi1.1Sb0.9Te2S devices
Lattice vibrations and dynamic disorder in two-dimensional hybrid  lead-halide perovskites
Emergent XY electronic nematicity in iron-based superconductors
Transforming Generalized Ising Model into Boltzmann Machine
A non-centrosymmetric compensated half-metal hosting pure spin Weyl  nodes, triple nodal points, nodal loops, and nexus fermions
Theoretical Reproduction of Fractional Quantum Hall Resistivity and  Quasiparticle Energy Gaps
Engineering chiral edge states in 2D topological insulator/ferromagnetic  insulator heterostructures
Bulk properties of van-der-Waals hard ferromagnet VI$_3$
Visualizing the Nonlinear Coupling between Strain and Electronic  Nematicity in the Iron Pnictides by Elasto-Scanning Tunneling Spectroscopy
Efficient quantum cluster algorithms for frustrated transverse field  Ising antiferromagnets and Ising gauge theories
Integrable quenches in nested spin chains II: the Quantum Transfer  Matrix approach
Current-induced nucleation and dynamics of skyrmions in a Co-based  Heusler alloy
Demonstration of defect-defect ferromagnetic coupling in Gd doped GaN  epitaxial films: A polarization selective magneto-photoluminescence study
Additivity and density fluctuations in Vicsek-like models of  self-propelled particles
Imaging Domains in a Zero-Moment Half Metal
A comment on "The Computational 2D Materials Database: high-throughput  modeling and discovery of atomically thin crystals"
Determination of Chern numbers with a phase retrieval algorithm
Orbital magnetic moments of phonons
Tailoring the magnetic properties of nanocrystalline Cu-Co alloys  prepared by high-pressure torsion and isothermal annealing
Mechanical properties of electrodeposited amorphous/crystalline  multilayer structures in the Fe-P system
Optomechanical microwave amplification without mechanical amplification
Local embedding and effective downfolding in the auxiliary-field quantum  Monte Carlo method
Synthesis, crystal growth and characterization of the pyrochlore  Er2Ti2O7
Transmission in Graphene through Time-oscillating Linear Barrier
Quantum transport simulation of non-local response in Weyl semimetals
Exact exchange-correlation kernels for optical spectra
Nanoelectronic devices based on twisted graphene nanoribbons
Suppression of the Shear Raman Mode in Defective Bilayer MoS2
Probing multiple-frequency atom-photon interactions with ultracold atoms
Boundary edge networks induced by bulk topology
On the existence of elastic minimizers for initially stressed materials
Asymmetric butterfly velocities in Hamiltonian and circuit models
First-passage time distribution for random walks on complex networks  using inverse Laplace transform and mean-field approximation
Possible superconductivity in brain
Mechanisms of radiation-induced degradation of hybryd perovskites based  solar cells and ways to increase their radiation tolerance
Unifying Interacting Nodal Semimetals: A New Route to Strong Coupling
Magnetic interactions in the $S = 1/2$ square-lattice antiferromagnets  Ba$_2$CuTeO$_6$ and Ba$_2$CuWO$_6$: parent phases of a possible spin liquid
Deconfined Thermal Phase Transitions with $Z_2$ Gauge Structures
Neural Network-based Classification of Crystal Symmetries from X-Ray  Diffraction Patterns
Single-hole wave function in two dimensions: A case study of the doped  Mott insulator
Probing transport in quantum many-fermion simulations via quantum loop  topography
Synchronization transition in the double dimer model on the cubic  lattice
Topology Controlled Potts Coarsening
Spin/orbital density wave and Mott insulator in two-orbital Hubbard  model on honeycomb lattice
Non-renewal resetting of scaled Brownian motion
Thermoelectric inversion in a resonant quantum dot-cavity system in the  steady-state regime
Scaled Brownian motion with renewal resetting
Hund's metal regimes and orbital selective Mott transitions in three  band systems
Scaling of intrinsic domain wall magneto-resistance with confinement in  electromigrated nanocontacts
Vortex lattices and broken time reversal symmetry in the topological  superconductor UPt3
The influence of lattice termination on the edge states of the quantum  spin Hall insulator monolayer $1T'$-WTe$_2$
A Finite Strain Constitutive Model Considering Transformation Induced  Plasticity for Shape Memory Alloys under Cyclic Loading
A Finite Strain Constitutive Model for Martensitic Transformation in  Shape Memory Alloys Based on Logarithmic Strain
Self-propelled particle in a nonconvex external potential: Persistent  limit in one dimension
A Three-dimensional Constitutive Model for Polycrystalline Shape Memory  Alloys Under Large Strains Combined With Large Rotations
The maximal current carried by a normal/superconducting interface in the  absence of magnetic field
Search for power-efficient wide-range reversible resistance modulation  of $VO_2$ single crystals
Surface Melting and Breakup of Metal Nanowires: Theory and Molecular  Dynamics Simulations
Theoretical Evaluation of Electronic Density-of-states and Transport  Effects on Field Emission from $n$-type Ultrananocrystalline Diamond Films
Strength and Cohesive Behavior of Thermoset Polymers at the Microscale:  A Size-Effect Study
EDRIXS: An open source toolkit for simulating spectra of resonant  inelastic x-ray scattering
The Tersoff potential for extreme environment
Field Angle Tuned Metamagnetism and Lifschitz Transitions in UPt3
Numerical calculation of overlap distribution of $(2+1)$-dimensional  directed polymer in random media
Transport through periodically driven systems: Green's function approach  formulated within frequency domain
Analytic Expression for Magnetic Activation Energy
Anisotropic magnetic properties and giant rotating magnetocaloric effect  in double-perovskite Tb2CoMnO6
A note on Fick's law with phase transitions
Comments on Model free temperature scaling for heat capacity (V.A.  Drebushchak, Journal of Thermal Analysis and Calorimetry, 2017 130, 5)
Modification of the effective action approach for the Leggett mode
Stimulated plasmon polariton scattering
The role of virtual photons in quantum tunneling
Metallic Spin Liquid-like Behavior of LiV$_2$O$_4$
Copper sulfide nanosheets with shape-tunable plasmonic properties in the  NIR
Colloidal Lead Iodide Nanorings
The Higgs Mode of Planar Coupled Spin-Ladders and its Observation in  C$_9$H$_{18}$N$_2$CuBr$_4$
Repulsively Coupled Kuramoto-Sakaguchi Phase Oscillators Ensemble  Subject to Common Noise
Thermal crossover, transition, and coexistence in Fermi polaronic  spectroscopies
Strong spin-lattice coupling and negative thermal expansion in a  magnetically frustrated spinel
Photoinduced enhancement of bond-order in the one-dimensional extended  Hubbard model
Realisation of density-dependent Peierls phases to couple dynamical  gauge fields to matter
Controllable Precision of the Projective Truncation Approximation for  Green's Functions
Bosonic drops with two- and three-body interactions close to the unitary  limit
Graph theoretical approaches for the characterization of damage in  hierarchical materials
First-principles theory of spatial dispersion: Dynamical quadrupoles and  flexoelectricity
Energy gap-opening and Fermi-level tuning in three-dimensional  topological Dirac semimetal Na3Bi films
Molecular Doping of Electrochemically Prepared Triazine-based Carbon  Nitride by 2,4,6-Triaminopyrimidine for Improved Photocatalytic Properties
A Variance Reduction Technique for the Stochastic Liouville-von Neuman  Equation
Lack of an equation of state for the nonequilibrium chemical potential  of gases of active particles in contact
Structural Transition Kinetics and Activated Behavior in the  Superconducting Vortex Lattice
Renormalization group flows for Wilson-Hubbard matter and the  topological Hamiltonian
Interference, spectral momentum correlations, entanglement, and Bell  inequality for a trapped interacting ultracold atomic dimer: Analogies with  biphoton interferometry
Experimental evidence of monolayer arsenene: An exotic two-dimensional  semiconducting material
VI3 - a new layered ferromagnetic semiconductor
Formation of two-dimensional electron and hole gases at the interface of  half-Heusler semiconductors
Al'tshuler-Aronov-Spivak oscillations of bosonic matter-wave beams in  the presence of interaction
Coexisting Ordered States, Local Equilibrium Points, and Broken  Ergodicity in a Non-turbulent Rayleigh-B{é}nard Convection at Steady-state
Isospin-phonon coupling and Fano-interference in spin-orbit Mott  insulator Sr2IrO4
Quantifying work function differences using low-energy electron  microscopy: the case of mixed-terminated strontium titanate
Non-ergodic phase of the Quantum Random Energy model
The multi-terminal Josephson effect
Upper branch magnetism in quantum magnets: Collapses of excited levels  and emergent selection rules
How antagonistic salts cause nematic ordering and behave like diblock  copolymers
On topological transitions in metals
Flipping coin experiment for studying switching in Josephson junctions  and superconducting wires
Small-signal equivalent circuit for double quantum dots at  low-frequencies
Second-Harmonic Generation in Nano-Structured Metamaterials
Fractal aggregation in charged granular gases
Pressure dependent intermediate valence behavior in YbNiGa$_{4}$ and  YbNiIn$_{4}$
Majorana Quantum Lego, a Route Towards Fracton Matter
Current Control of Magnetism in Two-Dimensional Fe3GeTe2
The Coulomb drag effect induced by the third cumulant of current
Percolation in Fock space as a proxy for many-body localisation
Magnetic field induced intermediate quantum spin-liquid with a spinon  Fermi surface
Many-body theory of optical absorption in doped two-dimensional  semiconductors
Configurational stability of a crack propagating in a material with  mode-dependent fracture energy - Part I: Mixed-mode I+III
Motion of active tracer in a lattice gas with cross-shaped particles
Loss of Conformality in Efimov Physics
Loading-unloading contact law for micro-crystalline cellulose particles  under large deformations
The Aubry-André model as the hobbyhorse for understanding localization  phenomenon
Interaction-induced long-time tail of a nonlinear ac absorption in a  localized system: a relay-race mechanism
Inorganic Electrides from High-throughput Screening
Evidence of Slater-type mechanism as origin of insulating state in  Sr2IrO4
A DFT study on the electronic and magnetic properties of triangular  graphene antidot lattices
Parity-dependent phase diagrams in spin-cluster two-leg ladders
Anomalous behavior of the quasi-one-dimensional quantum material  Na$_{2}$OsO$_{4}$ at high pressure
Robustness of Griffiths effects in homeostatic connectome models
NMR evidence for magnetic field confinement of quantum spinons in a  weakly coupled $S=$1/2 spin chain
Visualization of higher-order topological insulating phases in  two-dimensional dielectric photonic crystals
Observation of high-Tc superconductivity in inhomogeneous combinatorial  ceramics
Change in the Crystallization Features of Supercooled Liquid Metal with  an Increase in the Supercooling Level
Normal mode oscillations of a nonlocal composite matter wave soliton
Spatial separation of rotating binary Bose-Einstein condensate by tuning  the dipolar interactions
A kinetic-Monte Carlo perspective on active matter
Nonlinear emergent elasticity and structural transitions of skyrmion  crystal under uniaxial distortion
Quantum Pressure Focusing in Solids: A Reconstruction from Experimental  Electron Density
Elucidating the long-range charge carrier mobility in metal halide  perovskite thin films
Solving the Classical Nucleation Theory with respect to the surface  energy
Optical properties and electromagnetic modes of Weyl semimetals
Thermodynamics in Single-Electron Circuits and Superconducting Qubits
Study of longitudinal fluctuations of the Sherrington-Kirkpatrick model
Reconfigurable quantum logic gates using Rashba controlled spin  polarized currents
Enabling visible-light absorption and p-type doping in In2O3 by adding  Bi
Observation of topological nodal-loop state in RAs3 (R = Ca, Sr)
Quantum geometry of correlated many-body states
Yttrium substituted Mg-Zn ferrites: correlation of structural,  electrical and dielectric properties with Yttrium content
Intrinsic and extrinsic geometries of correlated many-body states
Thermodynamical path integral and emergent symmetry
Temperature dependence of the $^{13}$C hyperfine structure of the  negatively-charged nitrogen-vacancy center in diamond
Interaction-Driven Topological Switch in a $P$-Band Honeycomb Lattice
Topological classification of single-wall carbon nanotube
STM/S Observations of Graphene on SiC(0001) Etched by H-plasma
GHz nanomechanical resonator in an ultraclean suspended graphene p-n  junction
Quantum dots formed in three-dimensional Dirac semimetal Cd$_3$As$_2$  nanowires
Hard x-ray 1$s$ photoemission spectroscopy as a probe of charge transfer  in late transition metal oxides
Numerical evidence of conformal phase transition in graphene with  long-range interactions
Type-I hyperbolic metasurfaces for highly-squeezed designer polaritons  with negative group velocity
Breathing Mode of a BEC Repulsively Interacting with a Fermionic  Reservoir
Phase transitions and pattern formation in ensembles of phase-amplitude  solitons in quasi-one-dimensional electronic systems
Electronic heat transport for a multiband superconducting gap in  Sr$_2$RuO$_4$
Exciton absorption spectra in narrow armchair graphene nanoribbons in  electric fields
Acceptor levels of the carbon vacancy in $4H$-SiC: combining Laplace  deep level transient spectroscopy with density functional modeling
Thermal biasing at the nanoscale
Quenched disorder in the contact process on bipartite sublattices
Uncovering the dynamic precursors to motor-driven contraction of active  gels
Observation of planar Hall effect in Type-II Dirac semimetal PtTe$_{2}$
A numerical calculation of the electronic specific heat for the compound  Sr$_2$RuO$_4$ below its superconducting transition temperature
Symmetry Field Breaking Effects in Sr$_2$RuO$_4$
Temperature dependence of resistivity at the transition to a charge  density wave state in rare-earth tritellurides
Dirac cone in a non-honeycomb surface alloy
Non-Linear Thermovoltage in a Single-Electron Transistor
Are smooth pseudopotentials a good choice for representing short-range  interactions?
Nonlinear Dynamics of Spherical Shells Buckling under Step Pressure
High-resolution photoemission on Sr2RuO4 reveals correlation-enhanced  effective spin-orbit coupling and dominantly local self-energies
Strong electron-boson coupling in the iron-based superconductor  BaFe1.9Pt0.1As2 revealed by infrared spectroscopy
Vibration can enhance stick-slip behavior for granular friction
Monte Carlo simulation of 3-star lattice polymers pulled from an  adsorbing surface
The Doping effect of Chalcogen on the Two-Dimensional Ferromagnetic  Material Chromium Tribromide
Simultaneous prediction of atomic structure and stability of  nanoclusters in a wide area of compositions
Schroedinger Correspondence Applied to Crystals
Non-empirical weighted Langevin mechanics for the potential escape  problem: parallel algorithm and application to the Argon clusters
Measuring Dirac Cones in a Sub-Wavelength Metamaterial
Microfluidic probing of the complex interfacial rheology of multilayer  capsules
Augmented Variational Superposed Gaussian Approximation for Langevin  Equations with Rational Polynomial Functions
Gauge-invariant microscopic kinetic theory of superconductivity:  application to electromagnetic response of Nambu-Goldstone and Higgs modes
Measurement of Ultrafast Dynamics of Photoexcited Carriers in  $β$-Ga$_2$O$_3$ by Two-Color Optical Pump-Probe Spectroscopy
PNADIS: An automated Peierls-Nabarro Analyzer for DISlocation core  structure and slip resistance
Majorana zero modes and parafermions in a quantum wire platform without  Rashba spin-orbit coupling
Electron spin relaxation of single phosphorus donors in  metal-oxide-semiconductor nanoscale devices
There's Plenty of Surface at the Bottom: Surface Chemistry Enhances  Light Absorption by Colloidal Semiconductor Nanocrystals
Ferromagnetic van der Waals crystal VI3
Discovering new two-dimensional topological insulators from  computational screening
Rabi-coupling driven motion of a soliton in a Bose-Einstein condensate
Hydrodynamic interactions dominate the structure of active swimmers'  pair distribution functions
Self-consistent time-dependent harmonic approximation for the  Sine-Gordon model out of equilibrium
Domain wall-based spin-Hall nano-oscillators
Magneto-Optical Functions at the 3p resonances of Fe, Co, and Ni:  Ab-initio description and experiment
Universal Dynamics of a Degenerate Bose Gas Quenched to Unitarity
Universal tool for single-photon circuits: quantum router design
Melting of interference in the fractional quantum Hall effect:  Appearance of neutral modes
Ground-state spin blockade in a single-molecule junction
Machine Learning as a universal tool for quantitative investigations of  phase transition
Phonon-induced quantum ratchet in the exciton spin dynamics in diluted  magnetic semiconductors in a magnetic field
The Enskog--Vlasov equaton: a kinetic model describing gas, liquid, and  solid
Excitonic Complexes and Emerging Interlayer Electron-Phonon Coupling in  BN Encapsulated Monolayer Semiconductor Alloy: WS0.6Se1.4
Defying inertia: how rotating superconductors generate magnetic fields
Comparative study of vortex dynamics in CaKFe4As4 and Ba0.6K0.4Fe2As2  single crystals
The thermal jamming transition of soft harmonic disks in two dimensions
Failures of meso-phase hypothesis near vapor-liquid critical point
Energy landscape description of the clustering transition for active  soft spheres
Spectroscopy of the superconducting proximity effect in nanowires using  integrated quantum dots
Relaxation volumes of microscopic and mesoscopic irradiation-induced  defects in tungsten
Decoherence and relaxation of topological states in extended quantum  Ising models
A non-contact mutual inductance based measurement of an inhomogeneous  topological insulating state in Bi2Se3 single crystals with defects
Intrinsic Spin Hall Conductivity of MoTe2 and WTe2 Semimetals
Active escape dynamics: the effect of persistence on barrier crossing
Single neuron properties shape chaotic dynamics in random neural  networks
Local spectroscopies across the superconductor-insulator transition
Quantum critical behavior at the many-body-localization transition
Unexpected water-hydroxide ion structure and diffusion behavior in low  hydration media
Gyrotropic Hall effect in Berry-curved materials
Many-Body Electric Multipole Operators in Extended Systems
Anomalous Fermi arcs in a periodically driven Weyl system
Superfluid-Insulator transition, and the BEC-BCS crossover in Rashba  moat band
Many-Body Invariants for Multipoles in Higher-Order Topological  Insulators
Universal spin chirality fluctuation in two-dimensional Ising  ferromagnets
Charge-Stripe Crystal Phase in an Insulating Cuprate
Tuning non-collinear magnetic states by hydrogenation
Effect of propagator renormalization on the band gap of solids
Local-noise spectroscopy for non-equilibrium systems
Rheology of solids: internal variable approach in the GENERIC framework
Magnetotransport in Fe-intercalated \textit{T}S$_2$: the comparison  between \textit{T} = Ti and Ta
Size dependence of dynamic fluctuations in liquid and supercooled water
Symmetry and polarity of the voltage-controlled magnetic anisotropy  studied by the Anomalous Hall effect
Cross-stream migration of a Brownian droplet in a polymer solution under  Poiseuille flow
Theoretical modeling of polymer translocation: From the  electrohydrodynamics of short polymers to the fluctuating long polymers
Giant intrinsic photoresponse in pristine graphene
Evolution of CTAB/NaSal Micelles: Structural Analysis by SANS
Surface exciton polaritons: a promising mechanism for sensing  applications
Breaking molecular nitrogen under mild conditions with an atomically  clean lanthanide surface
Observation of field induced anomalous quantum criticality in  Ce0.6Y0.4NiGe2 compound
First principles study of hBN-AlN short-period superlattice  heterostructures
Atomistic study of an ideal metal/thermoelectric contact: the  full-Heusler/half-Heusler interface
Lattice propagation determined oblique perfect transmission in  atomically-sharp graphene p-n junctions
Hidden kagome-lattice picture and origin of high conductivity in  delafossite PtCoO$_2$
Electronic properties of type-II Weyl semimetal WTe$_2$. A review  perspective
Screening length for finite-size ions in concentrated electrolytes
Stochastic resetting in underdamped Brownian motion
Thermal gradient driven domain wall dynamics
Soft optical phonons induce glassy-like vibrational and thermal  anomalies in ordered crystals
A unifying approach to first-passage time distributions in diffusing  diffusivity and switching diffusion models
The role of β-titanium ligaments in the deformation of dual phase  titanium alloys
Magnetic excitations in frustrated fcc type-III antiferromagnet MnS$_2$
Magnetic Skyrmions at Critical Coupling
H induced decohesion of an Al grain boundary investigated with first  principles: Proposed general conditions for instant breakage and delayed  fracture
Interplay of resonant states and Landau levels in functionalized  graphene
Effects of layer stacking and strain on electronic transport in 2D tin  monoxide
Tunable quantum interference in bilayer graphene in double-resonant  Raman scattering
Heat leakage in equilibrium processes
Perspective: 3D quantum Hall effect
Magnetic hard nanobubble: a possible magnetization structure behind the  bi-skyrmion
Comment on "Nonlocal statistical field theory of dipolar particles in  electrolyte solutions" by Y.A. Budkov
Interplay of Electron-Electron and Electron-Phonon Interactions in  Molecular Junctions
On the solution space structure of random constraint satisfaction  problem model d-k-CSP
Twists in Ferromagnetic Monolayers With Trigonal Prismatic Symmetry
Optical detection of single electron transport dynamics
Numerical testing by a transfer-matrix technique of Simmons' equation  for the local current density in metal-vacuum-metal junctions
Contraction of polymer gels created by the activity of molecular motors
Magnetic phase transition in a mixture of two interacting Bose gases at  finite temperature
Strictly local tensor networks for short-range topological insulators
Estimating the Effective Elasticity Properties of a Diamond/$β$-SiC  Composite Thin Film by 3D Reconstruction and Numerical Homogenization
Spontaneous symmetry breaking in the laser transition
Interpretation of experimental evidence of the topological Hall effect
qNoise: A generator of non-Gaussian colored noise
Stabilization and self-passivation of symmetrical grain boundaries by  mirror symmetry breaking
Rigidity percolation control of the brittle-ductile transition in  disordered networks
Anyon optics with time-of-flight interferometry of double-well-trapped  interacting ultracold atoms
Low-temperature marginal ferromagnetism explains anomalous scale-free  correlations in natural flocks
Predicted antiferromagnetic-vortex dynamics driven by spin polarized  current in thin discs
Optical response of Luttinger semimetals in the normal and  superconducting states
Understanding Electron Transfer on the Single-Molecule Level
Vanishing of the pseudogap in electron-doped cuprates via quenching of  the spin-correlation length
Conditional probabilities in multiplicative noise processes and the  quantum mechanical propagator of a particle with variable mass
Dynamical response of the Ising model to the amplitude modulated time  dependent magnetic field
Broadband lumped-element Josephson parametric amplifier with single-step  lithography
Superconductivity above a quantum critical point in a metal -- gap  closing vs gap filling, Fermi arcs, and pseudogap behavior
Breaking time-reversal symmetry for ratchet models of molecular machines
The special role of the first Matsubara frequency for superconductivity  near a quantum-critical point -- the non-linear gap equation below $T_c$ and  spectral properties in real frequencies
The critical state of granular media: Convergence, stationarity, and  disorder
Characterizing the Orientational and Network Dynamics of Polydisperse  Nanofibres at the Nanoscale
Charging dynamics of single InAs quantum dots under both resonant and  above-band excitation
Contact transience during slow loading of dense granular materials
A numerical method to efficiently calculate the transport properties of  large systems: an algorithm optimized for sparse linear solvers
Ultrafast correlated charge and lattice motion in a hybrid metal halide  perovskite
Maximum disorder model for dense steady-state flow of granular materials
Graphane with carbon dimer defects: Robust in-gap states and a scalable  two-dimensional platform for quantum computation
Origins of thermal spin depolarization in half-metallic ferromagnet  CrO$_2$
An analytic investigation for the edge effect on mechanical properties  of graphene nanoribbons
The transition from order to disorder in Voronoi Diagrams with  applications
Schrieffer-Wolff transformation of Anderson Models
Benchmarking vdW-DF first principle predictions against Coupled  Electron-Ion Monte Carlo for high pressure liquid hydrogen
A First-Order Dynamical Transition in the displacement distribution of a  Driven Run-and-Tumble Particle
Chirality-driven ferroelectricity in LiCuVO$_4$
The effect of polymorphism on the structural, dynamic and dielectric  properties of plastic crystal water: A molecular dynamics simulation  perspective
Possible two-component pairings in electron-doped Bi$_{2}$Se$_{3}$ based  on a tight-binding model
Microstructure and Soft Glassy Dynamics of Aqueous Laponite Dispersion
In Situ Ion Induced Gelation of Colloidal Dispersion of Laponite:  Relating Microscopic Interactions to Macroscopic Behavior
Electron Spin Resonance on the spin-1/2 triangular magnet NaYbS2
Three-body constrained bosons in Su-Schrieffer-Heeger(SSH) type model:  Quantum phases, edge states and topological charge pumping
Surface-triggered cascade reactions between DNA linkers direct  self-assembly of colloidal crystals of controllable thickness
Activated barrier crossing dynamics of a Janus particle carrying cargo
Surface monolayers and magnetic field
Decay rates and energies of free magnons and bound states in dissipative  XXZ chains
Dynamically screened Coulomb interaction in the parent compounds of  hole-doped cuprates, trends and exceptions
Demonstration of a picosecond Bragg switch for hard x-rays in a  synchrotron-based pump-probe experiment
All Electrical Access to Topological Transport Features in  Mn$_{1.8}$PtSn Films
Non-equilibrium speed-up and dark state shelving tuned by near field  exciton transfer in nano-engineered biomimetic arrays
Dressed and Intrinsic Thermal Boundary Conductance across Interfaces  from a Nonequilibrium Landauer Approach
Multivalent "Attacker & Guard" Strategy for Targeting Surfaces with Low  Receptor Density
The inherently absent 2-dimensional electron gas in ultra-pure GaN/AlGaN  heterostructures
Thermopower of a Two-Dimensional Semimetal in a HgTe Quantum Well
Manifestations of spin-orbit coupling in a cuprate superconductor
Coherent interplay between surface acoustic waves and coupled mechanical  resonators: transition from plasmon-like to surface mediated coupling
Global phase diagram of a spin-orbit-coupled Kondo lattice model on the  honeycomb lattice
Logarithmic spreading of out-of-time-ordered correlators without  many-body localization
Exact surface wave spectrum of a dilute quantum liquid
Forecasting failure locations in two-dimensional disordered lattices
Intrinsic Strain Aging, $Σ3$ Boundaries, and Origins of Cellular  Substructure in Additively Manufactured 316L
Electric dipole spin resonance for shallow donors in quantum wires
Multiscale approach to first-principles electron transport: Seamless  integration of DFT and tight-binding
Two-dimensional Mixture of Dipolar Fermions: Equation of State and  Magnetic Phases
Structural transitions of skyrmion lattices in synthetic  antiferromagnets
Interfacial Spin-Orbit Coupling: New Platform for Superconducting  Spintronics
Multi-flat bands and strong correlations in Twisted Bilayer Boron  Nitride
Anisotropic temperature dependence of normal state resistivity in  underdoped region of a layered electron-doped superconductor Nd2-xCexCuO4
Comment on "Effective of the q-deformed pseudoscalar magnetic field on  the charge carriers in graphene"
High-frequency rectification via chiral Bloch electrons
A non-linear minimization calculation of the renormalized frequency  $\tildeω$ in dirty d-wave superconductors
Theory of partial quantum disorder in the stuffed honeycomb Heisenberg  antiferromagnet
Restricted Boltzmann Machines and Matrix Product States of 1D  Translational Invariant Stabilizer Codes
Corner states of light in photonic waveguides
Optimal discrete control: minimizing dissipation in discretely driven  nonequilibrium systems
Stagnant Zone Formation in a 2D Bed of Circular and Elongated Grains  under Penetration
Effects of spherical confinement and backbone stiffness on flexible  polymer jamming
Stress-induced anisotropy in granular materials: fabric, stiffness, and  permeability
Position and momentum mapping of vibrations in graphene nanostructures  in the electron microscope
Size bistability in multiferroic nanoparticles
Nonlinear dynamics of a spin-orbit-coupled Bose-Einstein condensate
Transport phenomena of multi-Weyl semimetals in co-planar setups
Direct observation of corner states in second-order topological photonic  crystal slabs
Field-induced quantum magnetism in the verdazyl-based charge-transfer  salt $[$$o$-MePy-V-($p$-Br)$_2]$FeCl$_4$
Self-Organized Criticality of Domain Walls and Magnetization Curve
Coherent single-spin control with high-fidelity singlet-triplet readout  in silicon
Composite fermions in Fock space: Operator algebra, recursion relations,  and order parameters
Controllable crystal restructuring in MXene by electron irradiation
Nematic transition and highly two-dimensional superconductivity in  BaTi$_2$Bi$_2$O revealed by $^{209}$Bi-nuclear magnetic resonance/nuclear  quadrupole resonance measurements
Disorder-induced nonlinear Hall effect with time-reversal symmetry
Thermopower generation and thermoelectric cooling in a Kane-Mele  normal-insulator-superconductor nano-junction
Controlled co-excitation of direct and indirect ultrafast  demagnetization in Co/Pd multilayer with large perpendicular magnetic  anisotropy
Tunable Angle Dependent Magnetization Dynamics in Ni80Fe20 Nano-cross  Structures of Varying Size
Biochemical Szilard engines for memory-limited inference
Laser Controlled Spin Dynamics of Ferromagnetic Thin Film from  Femtosecond to Nanosecond Timescale
Superconductivity near a magnetic domain wall
Condensation of Eigen Microstate in Statistical Ensemble and Phase  Transition
Boussinesq-like problems in discrete media
Indirect exchange interaction between magnetic impurities in  one-dimensional gapped helical states
Giant magneto-elastic effect in d$^2$ pyrochlores and the formation of a  spin-lattice liquid
On subdiffusive continuous time random walks with stochastic resetting
A Transient Bond Model for Dynamic Constraints in Meso-Scale  Coarse-Grained Systems
Entanglement renormalization and symmetry fractionalization
Thermal and thermoelectric transport coefficients for a two-dimensional  SDW metal with weak disorder: A memory matrix calculation
Equilibrium properties of the lattice system with SALR interaction  potential on a square lattice: quasi-chemical approximation versus Monte  Carlo simulation
Entropy production during collective motion of active Brownian particles  undergoing phase separation and alignment
Switching behaviour of stilbene molecular device: a first-principles  study
Cluster expansion for the description of condensed state: crystalline  cell approach
