Extremely large magnetoresistance in topologically trivial semimetal  $α$-WP$_2$
Electronic structure of single layer 1T-NbSe$_2$: interplay of lattice  distortions, non-local exchange, and Mott-Hubbard correlations
Clustering kinetics during natural ageing of Al-Cu based alloys with  (Mg, Li) additions
Polymer-based black phosphorus (bP) hybrid materials by in situ radical  polymerization: an effective tool to exfoliate bP and stabilize bP nanoflakes
Effects of noise-induced coherence on the performance of quantum  absorption refrigerators
Polarization gratings spontaneously formed by the helical Twist-Bend  Nematic phase
Spontaneous patterns in coherently driven polariton microcavities
Magnetic defects in an unbalanced mixture of two Bose-Einstein  condensates
Electron-plasmon and electron-phonon satellites in the angle-resolved  photoelectron spectra of n-doped anatase TiO2
Determining the parameters of a random telegraph signal by digital low  pass filtering
Jerk current: A novel bulk photovoltaic effect
Exact results for a $Z_3$ clock-type model and some close relatives
Spectral density and calculation of free energy
Theory of proximity effect in two-dimensional unconventional  superconductor with Rashba spin-orbit interaction
Continuous Nucleation Dynamics of Magnetic Skyrmions in T-shaped  Helimagnetic Nanojunction
Aftershock sequences and seismic-like organization of acoustic events  produced by a single propagating crack
Ab initio calculation of the shift photocurrent by Wannier interpolation
Collisionless sound in a uniform two-dimensional Bose gas
Sound propagation in a uniform superfluid two-dimensional Bose gas
Taming electronic decoherence in 1D chiral ballistic quantum conductors
Relaxation dynamics in the one-dimensional organic charge-transfer salt  δ-(EDT-TTF-CONMe$_2$)$_2$Br
Thermographic measurements of spin-current-induced temperature  modulation in metallic bilayers
Suppression of the horizon effect in pairing correlation functions of  $t$-$J$ chains after a quantum quench
A simple random matrix model for the vibrational spectrum of jammed  packings
Deviations from Off-Diagonal Long-Range Order in One-Dimensional Quantum  Systems
Kinetic signature of cooperativity in the irreversible collapse of a  polymer
Broadband voltage rectifier induced by linear bias dependence in  CoFeB/MgO magnetic tunnel junctions
$Z_2$ fractionalized phases of a solvable, disordered, $t$-$J$ model
No-go theorem for topological insulators and sure-fire recipe for Chern  insulators
Breakdown of the Law of Reflection at a Disordered Graphene Edge
Synthesizing Coulombic superconductivity in van der Waals bilayers
Renormalization group for the $\varphi^4$-theory with long-range  interaction and the critical exponent $η$ of the Ising model
Direct Visualization of Thermal Conductivity Suppression Due to Enhanced  Phonon Scattering Near Individual Grain Boundaries
Magnetic tricritical point and nematicity in FeSe under pressure
Orientational ordering of lamellar structures on closed surfaces
Structural, electronic and magnetic properties of the Manganese  telluride layers AMnTe2 (A=K, Rb, Cs) from first-principles calculations
Spontaneous Hall effects in the electron system at the SmTiO3/EuTiO3  interface
NMR and the antiferromagnetic crystal phase regions in rapidly quenched  ribbons and in alloys of the type $Cu-Mn-Al$
Stabilizing the Tb-based 214 cuprate by partial Pd substitution
Electronic properties of one-dimensional nanostructures of the  Bi$_2$Se$_3$ topological insulator
Static bistability of spherical caps
VoroTop: Voronoi Cell Topology Visualization and Analysis Toolkit
Entropy Production Rate is Maximized in Non-Contractile Actomyosin
The conductance of porphyrin-based molecular nanowires increases with  length
Dirac Electrons in a Dodecagonal Graphene Quasicrystal
Spin Transport in Half-Metallic Ferromagnet-Superconductor Junctions
Shaping nanoparticle fingerprints at the interface of cholesteric  droplets
Surface segregation and the Al problem in GaAs quantum wells
Dislocation-assisted linear complexion formation driven by segregation
Properties of the spin liquid phase in the vicinity of the Néel -  Spin-Spiral Lifshitz transition in frustrated magnets
Oscillating planar Hall response from the surface electrons in bulk  crystal Sn doped Bi1.1Sb0.9Te2S
Full counting statistics of information content
Superlattice formation lifting degeneracy protected by non-symmorphic  symmetry through a metal-insulator transition in RuAs
Topological phase transition and $\mathbb{Z}_2$ index for $S=1$ quantum  spin chains
Photoemission Study of the Electronic Structure of Valence Band  Convergent SnSe
Necking instabilities in elasto-viscoplastic materials
Gelation as condensation frustrated by hydrodynamics and mechanical  isostaticity
Lateral manipulation with combined atomic force and scanning tunneling  microscopy using CO-terminated tips
Note: Melting criterion for soft particle systems in two dimensions
Controlling breath figure patterns on PDMS by concentration variation of  ethanol-methanol binary vapors
(Sub)surface mobility of oxygen vacancies at the TiO$_2$ anatase (101)  surface
Pt$_3$Zr(0001): A substrate for growing well-ordered ultrathin zirconia  films by oxidation
Point defects at cleaved Sr$_{n+1}$Ru$_n$O$_{3n+1}$(001) surfaces
Water-like anomalies as a function of tetrahedrality
Well-Ordered In Adatoms at the In$_2$O$_3$(111) Surface Created by Fe  Deposition
High chemical activity of a perovskite surface: reaction of CO with  Sr$_3$Ru$_2$O$_7$
Exotic Multifractal Conductance Fluctuations in Graphene
Stabilizing Single Ni adatoms on a Two-dimensional Porous Titania  Overlayer at the SrTiO$_3$(110) Surface
Spinon-orbiton repulsion and attraction mediated by Hund's rule
Vacancy clusters at domain boundaries and band bending at the  SrTiO$_3$(110) surface
Stoichiometry-driven switching between surface reconstructions on  SrTiO$_3$(001)
New Developments in Laser-Based Photoemission Spectroscopy and its  Scientific Applications: a Key Issues Review
Energy transport in an integrable parafermionic chain via generalized  hydrodynamics
Bulk and surface characterization of In$_2$O$_3$(001) single crystals
Correlation-Driven Dimerization and Topological Gap Opening in  Isotropically Strained Graphene
Effect of annealing temperature on photovoltaic properties of spin  coated CdS films
The 2017 SNOOK PRIZES in Computational Statistical Mechanics
Inevitable high density of oxygen vacancies on the surface of  LaAlO3/SrTiO3 heterostructures
Few-fermion thermometry
Tensor network simulation of non-Markovian dynamics in organic  polaritons
Magnetic and structural quantum phase transitions in CeCu6-xAux are  independent
Spin colossal magnetoresistance in an antiferromagnetic insulator
Magnetic interactions in a proposed diluted magnetic semiconductor  (Ba$_\text{1-x}$K$_\text{x}$)(Zn$_\text{1-y}$Mn$_\text{y}$)$_\text{2}$P$_\text{2}$
The melilite-type compound (Sr$_{1-x}$,$A_x$)$_2$MnGe$_2$S$_6$O ($A$=K,  La) being a room temperature ferromagnetic semiconductor
Unusual composition dependence of transformation temperatures in Ti-Ta-X  shape memory alloys
Anisotropic Superfluid Behavior of a Dipolar Bose-Einstein Condensate
Curvature corrections to the nonlocal interfacial model for short-ranged  forces
A shortcut to gradient-corrected magnon dispersion: exchange-only case
Dynamic and thermodynamic crossover scenarios in the Kob-Andersen  mixture: Insights from multi-CPU and multi-GPU simulations
A cascade of phase transitions in an orbitally mixed half-filled Landau  level
Point defects in the 1$T'$ and 2$H$ phases of single-layer MoS$_2$: A  comparative first-principles study
Insight into the origin of Lithium/Nickel ions exchange in layered  Li(NixMnyCoz)O2 cathode materials
Single-layer $1T'$-MoS$_2$ under electron irradiation from $ab$ $initio$  molecular dynamics
Entanglement and transport of a fermion chain under continuous  monitoring
Effects of random atomic disorder on the magnetic stability of graphene  nanoribbons with zigzag edges
Extreme Sensitivity of the Superconducting State in Thin Films
Machine Learning Enabled Computational Screening of Inorganic Solid  Electrolytes for Dendrite Suppression with Li Metal Anode
Non-Hermitian Chern bands
Ballistic one-dimensional holes with strong g-factor anisotropy in  germanium
Quantum corrections to conductivity of disordered electrons due to  inelastic scattering off magnetic impurities
High-Temperature Majorana Corner States
Compression stiffening in biological tissues: on the possibility of  classic elasticity origins
Efficiency of Generalized Regular k-point Grids
Magnetically Tunable Chirality in 2D Liquid Crystalline WS2  Nanocomposites
Berry curvature tomography and realization of topological Haldane model  in driven three-terminal Josephson junctions
Strain-induced Defect Superstructure on the SrTiO3(110) Surface
Tuning Spin Dynamics and Localization Near the Metal-Insulator  Transition in Fe/GaAs heterostructures
A fast quantum interface between different spin qubit encodings
Broadband terahertz generation via the interface inverse  Rashba-Edelstein effect
Ni$_2$Mo$_3$O$_8$: zig-zag antiferromagnetic order an integer spin  non-centrosymmetric honeycomb lattice
One- and Two-dimensional Solitary Wave States in the Nonlinear Kramers  Equation with Movement Direction as a Variable
Effects of Crystalline Electronic Field and Onsite Interorbital  Interaction in Yb-based Quasicrystal and Approximant Crystal
Tuning spin one channel to exotic orbital two-channel Kondo effect in  ferrimagnetic composites of LaNiO3 and CoFe2O4
Magnetic states in a three-dimensional topological Kondo insulator
Finite-temperature properties of the extended Heisenberg model on a  triangular lattice
Adsorption of CO on the Fe3O4(001) Surface
Edwards field theory for glasses and granular matter
Subsurface Cation Vacancy Stabilization of the Magnetite (001) Surface
Tuning the electronic properties of gated multilayer phosphorene: A  self-consistent tight-binding study
Influence of dielectric layers on estimates of diffusion coefficients  and concentrations of ions from impedance spectroscopy
Gauge invariance of excitonic linear and nonlinear optical response
Spin-resolved single-atom imaging of $^6$Li in free space
Dipolar and spinor bosonic systems
Dzyaloshinskii-Moriya Interaction between Multipolar Moments in $5d^1$  Systems
Tan's Contact for Trapped Lieb-Liniger Bosons at Finite Temperature
Negative Hydration Expansion in ZrW2O8: Microscopic Mechanism, Spaghetti  Dynamics, and Negative Thermal Expansion
Aggregation and Electronically-Induced Migration of Oxygen Vacancies in  TiO2 Anatase
Reaction of O2 with Subsurface Oxygen Vacancies on TiO2 Anatase (101)
Absence of hyperuniformity in amorphous hard-sphere packings of  nonvanishing complexity
Dynamics of a few interacting bosons escaping from an open well
Correlation energies of the high-density spin-polarized electron gas to  meV accuracy
Normal projected entangled pair states generating the same state
Strong interactions between dipolar polaritons
Non-equilibrium Pair Breaking in Ba(Fe1-xCox)2As2 Superconductors:  Evidence for Formation of Photo-Induced Excitonic Spin-Density-Wave State
Direct evidence of ferromagnetism in a quantum anomalous Hall system
Tuning Rashba Spin-Orbit Coupling in Gated Multilayer InSe
Finite-frequency dissipation in a driven Kondo model
Sliding states of a soft-colloid cluster crystal: Cluster versus  single-particle hopping
Sublattice Coding Algorithm and Distributed Memory Parallelization for  Large-Scale Exact Diagonalizations of Quantum Many-Body Systems
Nodeless high-T$_c$ superconductivity in highly-overdoped monolayer  CuO$_2$
Unpaired Weyl nodes from Long-Ranged Interactions: Fate of Quantum  Anomalies
Quantum anomaly and 2D-3D crossover in strongly interacting Fermi gases
Standing wave approach in the theory of x-ray magnetic reflectivity
Emergent dimerization and localization in disordered quantum chains
CeIr$_{3}$Ge$_{7}$: a local moment antiferromagnetic metal with  extremely low ordering temperature
Tuning effective hyperfine fields in PEDOT:PSS thin films by doping
Structures and transitions in bcc tungsten grain boundaries and their  role in the absorption of point defects
Correlation between Dzyaloshinskii Moriya interaction and spin mixing  conductance at antiferromagnet / ferromagnet interface
Interplay of Wave Localization and Turbulence in Spin Seebeck Effect
Particle Morphology and Lithium Segregation to Surfaces of the  Li$_7$La$_3$Zr$_2$O$_{12}$ Solid Electrolyte
Effects of Graphene/BN Encapsulation, Surface Functionalization and  Molecular Adsorption on the Electronic Properties of Layered InSe: A  First-Principles Study
Structure evolution of hcp/ccp metal oxide interfaces in solid-state  reactions
Non-equilibrium dynamics of many body quantum systems
Temperature effect on the coupling between coherent longitudinal phonons  and plasmons in n- and p-type GaAs
Shape and Fluctuations of Positively Curved Ribbons
Analytic solution of Guyer-Krumhansl equation for laser flash  experiments
Quantum corrections for the phase diagram of systems with competing  order
Self-driven Monomer Brownian Motor
Calculating magnetic interactions in organic electrides
Theory of plasmon reflection by a 1D junction
Molecular dynamics study on the microstructure of CH3COOLi solutions  with different concentrations
Excitons and Dark Fermions as Origins of Mott Gap, Pseudogap and  Superconductivity in Cuprate Superconductors --- General Idea and Basic  Concept Based on Gap Physics
Unveiling the ZGB model with $CO$ desorption: a single model with two  universality classes?
Thermal engineering in low-dimensional quantum devices: a tutorial  review of nonequilibrium Green's function methods
$\mathrm{Co_2Fe_{1-x}Cr_xSi}$ Heusler Alloys : A promising material for  spintronics application
Nanowire-Intensified MEF in Hybrid Polymer-Plasmonic Electrospun  Filaments
Topological valleytronics: Brought to light
Towards verified numerical renormalization group calculations
Spontaneous repulsion in the $A+B\to0$ reaction on coupled networks
Large thickness dependence of the carrier mobility in a transparent  oxide semiconductor, La-doped BaSnO3
Charge and spin conductivity of a two-dimensional electron gas with  random Rashba interaction
Observation of plasmon-phonon coupling in natural 2D graphene-talc  heterostructures
Quasicrystalline 30° Twisted Bilayer Graphene as an Incommensurate  Superlattice with Strong Interlayer Coupling
Emergence of topological phases from the extension of two-dimensional  lattice with nonsymmorphic symmetries
On the origin of incoherent magnetic exchange coupling in  MnBi/Fe$_x$Co$_{1-x}$ bilayer system
Re-orientation of easy axis in $\varphi_0$ junction
Evidence for superferrimagnetic clusters and spin-glass transition  involving 4f Dy3+ spins in h-DyMnO3: A new twist to 4f Re3+ spin ordering in  hexagonal manganites
Robust topological phase in proximitized core-shell nanowires coupled to  multiple superconductors
Antidamping torque-induced switching in biaxial antiferromagnetic  insulators
Strong orientation dependent spin-orbit torque in antiferromagnet Mn2Au
Spin manipulation and spin dephasing in quantum dot integrated with a  general slanting magnetic field
Structural and magnetic properties of CeZnAl$_3$ single crystals
Spatial Confinement, Magnetic Localization and Their Interactions on  Massless Dirac Fermions
Artificial two-dimensional polar metal at room temperature
Interpretation of some Yb-based valence-fluctuating crystals as  approximants to a dodecagonal quasicrystal
Nonholonomy of order parameters and su(3) vortices in spin-1  Bose-Einstein condensates
Tailoring high temperature quasi-two-dimensional superconductivity
A "mean-field approximation" on the phase transitions of  three-dimensional Lennard-Jones model
Quantifying the impact of phonon scattering on electrical and thermal  transport in quantum dots
Phase transitions of the five-state clock model on the square lattice
From Non-normalizable Boltzmann-Gibbs statistics to infinite-ergodic  theory
Magnetic interactions in PdCrO$_2$ and their effects on its magnetic  structure
Phase modulation and amplitude modulation interconversion for magnonic  circuits
Hidden charge-conjugation, parity, and time-reversal symmetries and  massive Goldstone (Higgs) modes in superconductors
Calculation of impurity density and electron-spin relaxation times in  p-type GaAs:Mn
Melting and re-entrant melting of polydisperse hard disks
Optimized Configuration Interaction Approach for Trapped Multiparticle  Systems Interacting Via Contact Forces
Spatial coupling of quantum-anomalous-Hall and chiral-Majorana modes
Structural response to the magnetic pre ordering in LiFeSi2O6
Fluctuation conductivity due to the preformed local pairs
Parafermionic generalization of the topological Kondo effect
Probability distribution of substituted Titanium in RT12 (R = Nd, Sm, T  = Fe, Co) structures
Charge fluctuation effects on the shape of flexible polyampholytes with  applications to Intrinsically disordered proteins
Adsorption of water at the SrO surface of ruthenates
Negative Thermal Expansion Behaviour in MZrF6 (M=Ca, Mg, Sr): Ab-initio  Lattice Dynamical Studies
Observation of a crossover from nodal to gapped superconductivity in  Lu$_x$Zr$_{1-x}$B$_{12}$
Phonons, Phase Transitions and Thermal Expansion in LiAlO2: An ab-initio  Density Functional Study
Symmetry and topology in antiferromagnetic spintronics
Short-time dynamics in $s+is$-wave superconductor with incipient bands
Gauge-potential-induced rotation of spin-orbit-coupled Bose-Einstein  condensates
Defect-induced modification of low-lying excitons and valley selectivity  in monolayer transition metal dichalcogenides
Phase diagram description of the CaCu$_3$Fe$_4$O$_{12}$ double  perovskite
Topology of one dimensional quantum systems out of equilibrium
Theory of Electronic relaxation in solution: Exact solution in case of  parabolic potential with a sink of finite width
Ultrafast destruction and recovery of the spin density wave order in  iron based pnictides: a multi-pulse optical study
Properties of the Superfluid in the Disordered Bose-Hubbard Model
All-atom computations with irreversible Markov chains
Nematic Pairing from Orbital Selective Spin Fluctuations in FeSe
Triple Exponential Relaxation Dynamics in a Metallacrown-Based  {$Dy^{III}Cu^{II}_5$} 3d-4f Single-Molecule Magnet
Anisotropy of exchange stiffness based on atomic-scale magnetic  properties in rare-earth permanent magnet Nd$_2$Fe$_{14}$B
Spin transport in long-range interacting one-dimensional chain
Fractionalized Metal in a Falicov-Kimball Model
Chiral supercurrent through a quantum Hall weak link
Applied Machine Learning to Predict Stress Hotspots II: Hexagonal close  packed materials
First Principles Study of Angular Dependence of Spin-Orbit Torque in  Pt/Co and Pd/Co Bilayers
Renyi-alpha entropies of quantum states in closed form: Gaussian states  and a class of non-Gaussian states
Stability of the Antiferromagnetic State in the Electron Doped Iridates
Solitons in one-dimensional mechanical linkage
Metamagnetism and zero-scale-factor universality in the two-dimensional  $J$-$Q$ model
The method of an experimental determination of boundary conditions at a  thin membrane for diffusion
The Entropy Anomaly and the Linear Irreversible Thermodynamics
Molecular Diffusion Replaces Capillary Pumping in Phase-Change Driven  Nanopumps
Local spin structure of the $α$-RuCl$_3$ honeycomb-lattice magnet  observed via muon spin rotation/relaxation
Model of subdiffusion--absorption process in a membrane system  consisting of two different media
Ferroelectric two-level system and phase transition temperature  monitoring of $SrTiO_3$ using dielectric resonance modes on the basis of  Landau's theory
Enhanced magnetic and thermoelectric properties in epitaxial  polycrystalline SrRuO3 thin film
Ground state phase diagram of Kitaev-Heisenberg model on  honeycomb-triangular lattice
Long Time Behvaior of the Kondo Model After a Quench
Asymmetric fitting function for condensed-phase Raman spectroscopy
Antiferromagnetically ordered Mott insulator and $d+id$  superconductivity in twisted bilayer graphene: A quantum Monte carlo study
Durability of the superconducting gap in Majorana nanowires under  orbital effects of a magnetic field
Random-Singlet Phase in Disordered Two-Dimensional Quantum Magnets
Finite-temperature dynamics of a bosonic Josephson junction
Specific temperature dependence of pseudogap in  YBa$_2$Cu$_3$O$_{7-δ}$ nanolayers
Shear-induced Casimir forces in liquid layers
Asymmetrical precipitation on {10-12} twin boundary in magnesium alloy
Exact distribution for work and stochastic efficiency of an isothermal  machine
Adiabaticity when raising a uniform 3D optical lattice in a bimodal  Bose-Einstein condensate
Synthesis and physical properties of Na$_x$TO$_2$ (T=Mn, Co)  nanostructures for cathode materials in Na--ion batteries
Light from Van der Waals quantum tunneling devices
Strain and order-parameter coupling in Ni-Mn-Ga Heusler alloys from  resonant ultrasound spectroscopy
Reprogrammable magnonic band structure of layered Permalloy/Cu/Permalloy  nanowires
Composition dependence of radiation induced patterns in non miscible  alloys
Nanoscience Perspective on Disorder Modifications of Superconducting  Critical Temperature
Non-Analytic Crossover Behavior of SU($\mathcal{N}_c$) Fermi Liquid
Effective control of chemical potentials by Rabi coupling with rf-fields  in ultracold mixtures
Currents and flux-inversion in photokinetic active particles
Microscopic Origins of Hydrodynamic Transport in Type-II Weyl Semimetal  WP$_2$
Structural characterisation of high-mobility Cd3As2 films crystallised  on SrTiO3
Magnetoelectric multipoles in metals
Quantum oscillations from the reconstructed Fermi surface in  electron-doped cuprate superconductors
Vibrations of single-crystal gold nanorods and nanowires
Ultrasensitive multi-mode ESR probed ferromagnetic two-level system of  $Mn^{4+}$ impurity ion in the insulated $MnO_6$ complex of $SrLaAlO_4$ at  $20~mK$
Exciton-phonon coupling in MoSe2 monolayers
Variational approach for interacting ultra-cold atoms in arbitrary  one-dimensional confinement
Defect unbinding in active nematics
Equipartition of the Entanglement Entropy
Superstatistics and temperature fluctuations
Emergent Magnetism at the 3$d$-5$d$ Interface: SrMnO$_3/$SrIrO$_3$
Occurrence of anomalous diffusion and non-local response in  highly-scattering acoustic periodic media
Ground-state properties of Dipolar Bose polarons
Anomalous Hall effect in van der Waals bonded ferromagnet  Fe$_{3-x}$GeTe$_2$
Frequency-control of protein translocation across an oscillating  nanopore
Signatures of chaos and thermalization in the dynamics of many-body  quantum systems
Heat flowing from cold to hot without external intervention by using a  'thermal inductor'
Recipe for creating an arbitrary number of Floquet chiral edge states
Zero-dimensional topologically nontrivial state in a superconducting  quantum dot
Observation of spin-orbit coupling induced Weyl points and topologically  protected Kondo effect in a two-electron double quantum dot
Asymptotic analysis of the Guyer-Krumhansl-Stefan model for nanoscale  solidification
Topological Insulators -- A review
Probing Nonlocal Effects in Metals with Graphene Plasmons
Exactly solvable quantum impurity model with inverse-square interactions
Excitation of multiple phonon modes in copper metaborate CuB$_2$O$_4$  via non-resonant impulsive stimulated Raman scattering
Method to solve quantum few-body problems with artificial neural  networks
Large perpendicular magnetic anisotropy in epitaxial Fe/MgAl2O4(001)  heterostructures
Strong-Coupling and Finite Temperature Effects on $p$-wave Contacts
Boron-doping of cubic SiC for intermediate band solar cells: a scanning  transmission electron microscopy study
Deterministic coupling of site-controlled quantum emitters in monolayer  semiconductors to plasmonic nanocavities
Spin dynamics from time-dependent density functional perturbation theory
Stochastic Thermodynamics and Hierarchy of Fluctuation Theorems with  Multiple Reservoirs
Universal Majorana thermoelectric noise
Suppression of quantum-mechanical collapse in bosonic gases with  intrinsic repulsion: A brief review
Incoherent transport on the $ν=2/3$ quantum Hall edge
Spectrally narrow exciton luminescence from monolayer MoS2 exfoliated  onto epitaxially grown hexagonal BN
Exciton-Dominated Core-Level Absorption Spectra of Hybrid  Organic-Inorganic Lead Halide Perovskites
Electronic states and persistent currents in nanowire quantum ring
Magnetic Flux Control of Chiral Majorana Edge Modes in Topological  Superconductor
Pressure effects on the electronic properties of the undoped  superconductor ThFeAsN
Inducing Spontaneous Electric Polarizations in Double Perovskite Iodide  Superlattices for New Ferroelectric Photovoltaic Materials
High order synaptic learning in neuro-mimicking resistive memories
Enhancing of nonlinear thermoelectric response of a correlated quantum  dot in the Kondo regime by asymmetrically coupling to the leads
Monte Carlo sampling in diffusive dynamical systems
On the Balance of Intercalation and Conversion Reactions in Battery  Cathodes
Nuclear resonant scattering from 193Ir as a probe of the electronic and  magnetic properties of iridates
Phase Transition Dynamics and Stochastic Resonance in Topologically  Confined Nematic Liquid Crystals
Correlated partial disorder in a weakly frustrated quantum  antiferromagnet
Room Temperature Valley Polarization and Coherence in Transition Metal  Dichalcogenide-Graphene van der Waals Heterostructures
Pd$_{2}$Se$_{3}$ Monolayer: A Promising Two Dimensional Thermoelectric  Material with Ultralow Lattice Thermal Conductivity and High Power Factor
Two-dimensional semiconductors in the regime of strong light-matter  coupling
$A$-cation control of magnetoelectric quadrupole order in  $A$(TiO)Cu$_4$(PO$_4$)$_4$ ($A$ = Ba, Sr, and Pb)
Death and resurrection of a current by disorder, interaction or activity
First principles calculations of band offsets at heterovalent  $\varepsilon$-Ge/In$_x$Al$_{1-x}$As interfaces
Acoustic-Soft Optical Mode Coupling Leads to Negative Thermal Expansion  of GeTe near the Ferroelectric Phase Transition
Pressure and stress tensor of complex anharmonic crystals within the  stochastic self-consistent harmonic approximation
Ferromagnetic resonance linewidth in coupled layers with easy-plane and  perpendicular magnetic anisotropies
A new symmetry-based framework for discovering minimum energy pathways
Discontinuous shear-thickening in Brownian suspensions
Many-body renormalisation of forces in f-electron materials
Random Sequential Adsorption on mobile patches
Dynamical and Topological Properties of the Kitaev Model in a [111]  Magnetic Field
Relation between Boltzmann and Gibbs entropy and example with  multinomial distribution
Nonordinary edge criticaliy of two-dimensional quantum critical magnets
Coulomb blockade regions in sputter-deposited titanium nitride films
Tunable Berry curvature, valley and spin Hall effect in Bilayer MoS$_2$
Generation of Anti-Stokes Fluorescence in a Strongly Coupled Organic  Semiconductor Microcavity
Curvature-dependent tension and tangential flows at the interface of  motility-induced phases
AC Conductivity Crossover in Localized Superconductors
Diamagnetic Sm$^{3+}$ in the topological Kondo insulator SmB$_6$
Cross-calibration of GaAs deformation potentials and gradient-elastic  tensors using photoluminescence and nuclear magnetic resonance spectroscopy  in GaAs/AlGaAs quantum dot structures
Machine-learning techniques for fast and accurate feature localization  in holograms of colloidal particles
High temperature electron-hole superfluidity with strong anisotropic  gaps in double phosphorene monolayers
A modified formulation of quasi-linear viscoelasticity for transversely  isotropic materials under finite deformation
Geometric Josephson effects in chiral topological nanowires
Performance of the strongly constrained and appropriately normed density  functional for solid-state materials
Elastic constants of the II-IV nitride semiconductors MgSiN$_{2}$,  MgGeN$_{2}$ and MgSnN$_{2}$
Mobility and quantum mobility of modern GaAs/AlGaAs heterostructures
Mirror Protected Multiple Nodal Line Semimetals and Material Realization
High Tc superconductivity in CaKFe$_4$As$_4$ in absence of nematic  fluctuations
Chiral surface and edge plasmons in ferromagnetic conductors
Onsager vortex formation in two-component Bose-Einstein condensates
Resonance-enhanced optical nonlinearity in the Weyl semimetal TaAs
Structure and dynamics of a polymer-nanoparticle composite: Effect of  nanoparticle size and volume fraction
Unusual Strain glassy phase in Fe doped Ni$_2$Mn$_{1.5}$In$_{0.5}$
Giant Rashba splitting of quasi-1D surface states on  Bi/InAs(110)-(2$\times$1)
Effect of magnons on interfacial phonon drag in YIG/metal systems
Propagating stress-pulses and wiggling transition revealed in string  dynamics
Statistics and dynamics of the center of mass coordinate in a quantum  liquid
Probing Magnetic Sublattices in Multiferroic  Ho$_{0.5}$Nd$_{0.5}$Fe$_{3}$(BO$_{3}$)$_{4}$ Single Crystal using X-ray  Magnetic Circular Dichroism
Emergent Dirac carriers across a pressure-induced Lifshitz transition in  black phosphorus
Metallicity and superconductivity in doped strontium titanate
Confinement- and strain-induced enhancement of thermoelectric properties  in LaNiO$_3$/LaAlO$_3(001)$ superlattices
Damping of magnetization dynamics by phonon pumping
Absence of ferromagnetism in VSe2 caused by its charge density wave  phase
Nucleation and dynamics of dislocations in mismatched heterostructures
Symmetry enhanced first-order phase transition in a two-dimensional  quantum magnet
Cavity-mediated electron-photon superconductivity
Strain-driven sign interchange of surface two-dimensional electron and  hole gases in KTaO3 thin film
The Ultrafast Einstein-De Haas Effect
Insights into the interactions among Surfactin, betaines, and PAM:  surface tension, small-angle neutron scattering, and small-angle X-ray  scattering study
Electrical and mechanical properties of a fully hydrogenated  two-dimensional polyaniline sheet
Quasiparticle cooling using a Topological insulator-Superconductor  hybrid junction
Optimizing thermoelectric efficiency of superlattice nanowires at room  temperature
Slow relaxation dynamics in binary glasses during stress-controlled,  tension-compression cyclic loading
Phenomenological Three-Orbital Spin-Fermion Model for Cuprates
Accelerating Hybrid Monte Carlo simulations of the Hubbard model on the  hexagonal lattice
Equilibrium magnetization of a quasispherical cluster of single-domain  particles
Breaking Chiral Symmetry with Microfluidics
Probing Ferromagnetic Order in Few-Fermion Correlated Spin-Flip Dynamics
Wiggling skyrmion propagation under parametric pumping
On the mechanical properties of novamene: a fully atomistic molecular  dynamics and DFT investigation
Quantum phase transitions in highly crystalline two-dimensional  superconductors
Ferromagnetic phases due to competing short- and long-range interactions  in the spin-S Blume-Capel model
Odd-frequency Pairing in Conventional Josephson Junctions
Stability of calcium and magnesium carbonates at lower mantle  thermodynamic conditions
Raman spectroscopic investigations of carbon nanowalls
Intra-band and Inter-band Plasmons in Transition Metal  Dichalcogenide-Graphene van der Waals Heterostructures
Statistics of overtakes by a tagged agent
DC conductivity anisotropy by Orbital Selective Spin Fluctuations in the  nematic phase of Iron Superconductors
Thermal plasmon resonantly enhances electron scattering in Dirac/Weyl  semimetals
Symmetry breaking and localization in a random Schwinger model with  commensuration
Dissociation of two-dimensional excitons in monolayer WSe2
Size and shape dependence of finite volume Kirkwood-Buff integrals
High-Responsivity Photodetection by Self-Catalyzed Phase-Pure P-GaAs  Nanowire
Wrapping liquids, solids, and gases in thin sheets
Pressure induced superconductivity bordering a charge-density-wave state  in NbTe4 with strong spinorbit coupling
Growth Mechanism and Origin of High $sp^3$ Content in Tetrahedral  Amorphous Carbon
Photocarrier thermalization bottleneck in graphene
Charge Trapping at the Step Edges of TiO2 Anatase (101)
Two-dimensional Penta-Pt2N4: an ideal material for nanoelectronics
Phase diagram of dipolar-coupled XY moments on disordered square  lattices
Ab initio optical and energy loss spectra of transition metal  monopnictides TaAs, TaP, NbAs, and NbP
Spontanous spin squezing in a rubidium BEC
Strong quenches in the one-dimensional Fermi-Hubbard model
Density Functional Studies Reveal Anomalous Lattice Behavior in Metal  Cyanide, AgC8N5
Unravelling the role of vacancies in lead halide perovskite through  electrical switching of photoluminescence
Decoherence in the quantum Ising model with transverse dissipative  interaction in the strong coupling regime
Evidence for existence of Functional Monoclinic Phase in Sodium Niobate  based Solid Solution by Powder Neutron Diffraction
Ring-shaped fractional quantum Hall liquids with hard-wall potentials
Mpemba effect in spin glasses: a persistent memory effect
Redox reaction enhanced Schottky contact at a \LNO{}(001)/Al interface
Influence of the Hall-bar geometry on harmonic Hall voltage measurements  of spin-orbit torques
Dynamic Monte Carlo algorithm for out-of-equilibrium processes in  colloidal dispersions
